src_segmentnr	src_original	tgt_segmentnr	tgt_original
T17O2MS163914CZ189501:253	gnas/_/ji skad gsungs pa'i sgo bzhir ldan/_/lus kyi dkyil 'khor nyams	T02D1539:150b-24	ཧེ་རུ་ཀ་སོགས་ལྔ་ཡི་ནི་༎ ཇི་སྐད་གསུངས་པའི་སྒོ་བཞིར་ལྡན་༎
T17O2MS163914CZ189501:254	dga' ba/_/rang gi yan lag las byung ba/_/ka ba brgyad kyis bstan pa yin/_/	T02D1539:150b-27	རང་གི་ཡན་ལག་ལས་བྱུང་བའི་༎ ཀ་བ་བརྒྱད་ཀྱིས་བརྟན་པ་ཡིན་༎
T17O2MS163914CZ189501:255	dngos po kun tu mnyam pas na/_/gru bzhi par ni rab tu grags/_/sku gsung	T02D1539:150b-29	དངོས་གྲུབ་ཀུན་དུ་མཉམ་པས་ན་༎ གྲུ་བཞི་བར་ནི་རབ་ཏུ་གྲགས་༎
T17O2MS163914CZ189501:256	thugs kyi tshhul gyis ni/_/'khor lo gsum gyi bdag nyid brjod/_/bla ma brgyud	T02D1539:150b-31	སྐུ་གསུང་ཐུགས་ཀྱི་ཚུལ་གྱིས་ནི་༎ གཅིག་ཉིད་འཁོར་ལོ་གསུམ་དུ་བརྗོད་༎
T17O2MS163914CZ189501:257	pa'i rim gyis ni/_/rdzogs pa'i dkyil 'khor nyid du gsal/_/be 'am la	T02D1539:150b-33	བླ་མ་བརྒྱུད་པའི་རིམ་པས་ནི་༎ རྫོགས་པའི་དཀྱིལ་འཁོར་ཉིད་དུ་གསལ་༎ བྷེཨེ་རམ་ལ་སོགས་ཚུལ་བཞིན་གནས་༎
T17O2MS163914CZ189501:258	sogs rim bzhin gnas/_/mgo bo'i pad+ma ri bo yin/_/rkang mthil gzhu'i	T02D1539:150b-36	མགོ་བོའི་པདམ་རི་རབ་ཡིན་༎ རྐང་མཐིལ་གཞུ་ཡི་དབྱིབས་ཀྱིས་ནི་༎
T17O2MS163914CZ189501:259	dbyibs kyis ni/_/be ram pa'i rlung du gnas/_/gru gsum rked pa'i phyogs	T02D1539:150b-38	རླུང་གི་དཀྱིལ་འཁོར་ཉིད་དུ་གསལ་༎ གྲུ་གསུམ་རྐེད་པའི་ཕྱོགས་ཉིད་ན་༎
T17O2MS163914CZ189501:260	nyid ni/_/de bzhin gru gsum 'bar ba'i me/_/lto ba zlum po'i gzugs nyid ni// chu zhes bya bar brjod pa ste/_/snying ga kun nas gru bzhi ni/_/sa'i dkyil	T02D1539:150b-40	མེ་ཡི་དཀྱིལ་འཁོར་ཉིད་དུ་གནས་༎ ལྟོ་བ་ཟླུམ་པོ་ཆུ་ཞེས་བརྗོད་༎ སྙིང་ག་གྲུ་བཞི་ས་ཞེས་བརྗོད་༎
T17O2MS163914CZ189501:262	'khor nyid yin no/_/sgal tshhigs ri rab lhun po ni/_/de bzhin du ni	T02D1539:150b-43	སྒལ་ཚིགས་རི་རབ་ལྷུན་པོའོ་༎
T17O2MS163914CZ189501:263	dbyibs yin no/_/der ni mgo bo'i cher gnas pa/_/sum cu rtsha gnyis	T02D1539:150b-45	སུམ་ཅུ་རྩ་གཉིས་འདམ་སྐྱེས་ལ་༎
T17O2MS163914CZ189501:264	mtshhan 'dam skyes/_/dbyangs dang gsal byed las byung ba'i/_/byang chub	T02D1539:150b-46	དབྱངས་དང་གསལ་བྱེད་ཡང་དག་རྫོགས་༎
