src_segmentnr	src_original	tgt_segmentnr	tgt_original
K14n3013u_001:738	 abhijānāmyahaṁ mahāmaudgalyāyana samantaguptaṁ nāma tathāgatamarhantaṁ samyaksaṁbuddhaṁ ||  abhijānāmyahaṁ mahāmaudgalyāyana buddhasahasraṁ jambudhvajanāmadheyānāṁ ||  abhijānāmyahaṁ mahāmaudgalyāyana caturaśīti buddhasaha- srāṇi indradhvajanāmadheyānāṁ ||  abhijānāmyahaṁ mahāmaudgalyāyana paṁcadaśa buddhasa- hasrāṇi ādityanāmadheyānāṁ ||  abhijānāmyahaṁ mahāmaudgalyāyana dvāṣaṣṭi buddha- śatāni anyonyanāmadheyānāṁ |  abhijānāmyahaṁ mahāmaudgalyāyana caturṣaṣṭi buddhāna (58)  samitāvināmadheyānāṁ ||	K10D0220_H0221:96a-10	གང་གི་ཚེ་དེ་བཞིན་གཤེགས་པ་དགྲ་བཅོམ་པ་ཡང་དག་པར་རྫོགས་པའི་སངས་རྒྱས་ཤིན་ཏུ་འོད་ཅེས་བྱ་བ་ཞིག་བྱུང་བར་གྱུར་པའི་དུས་དེ་དང་དེ་ཡོད་དེ་།
K14n3013u_001:745	 suprabhāso nāma mahāmaudgalyāyana tathāgato'rhaṁ samyaksaṁ- buddho yatra maitreyeṇa bodhisatvena prathamaṁ kuśalamūlānyavaropitāni rājñā vairocanena cakravartibhūtena āyatiṁ saṁbodhiṁ prārthayamānena ||	K10D0220_H0221:96a-11	འདི་ལྟར་བྱང་ཆུབ་སེམས་དཔའ་བྱམས་པ་འཁོར་ལོས་བསྒྱུར་བའི་རྒྱལ་པོར་གྱུར་པ་ན་དེ་ལ་དེས་ཐོག་མར་བྱང་ཆུབ་ཀྱི་སེམས་ཀྱི་དགེ་བའི་རྩ་བ་བསྐྱེད་དེ་།
K14n3013u_001:746	 suprabhāse khalu punarmahāmaudgalyāyana tathāgatabhūte catasraḥ caturaśītikoṭivarṣasahasrāṇi manuṣyāṇāmāyuṣaḥ pramāṇamabhūṣi antarā ca uccāvacatā āyuṣaḥ ||	K10D0220_H0221:96a-13	ལོ་བརྒྱད་ཁྲི་བཞི་སྟོང་དུ་གྱུར་ཏོ༏་༏བཅོམ་ལྡན་འདས་དེའི་ཉན་ཐོས་རྣམས་ཀྱི་འདུས་པ་ཆེན་པོ་ནི་། གསུམ་དུ་གྱུར་ཏེ་།
K14n3013u_001:748	 prathamo śrāvakasannipāto ṣaṇavati koṭīyo abhūṣi sarveṣāṁ arhantānāṁ kṣīṇāśravāṇāmuṣitavratānāṁ samyagājñāvimu- ktānāṁ parikṣīṇabhavasaṁyojanānāmanuprāptasvakārthānāṁ	K10D0220_H0221:96a-16	དགྲ་བཅོམ་པ་བྱེ་བ་ཕྲག་དགུ་བཅུ་རྩ་དྲུག་བྱུང་ངོ་༎
K14n3013u_001:749	 dvitīyo śrāvakasannipāto caturnavati koṭiyo abhūtsarveṣāmarhantānāṁ kṣīṇāśravāṇāmuṣitavratānāṁ samyagājñā- vimuktānāṁ parikṣīṇabhavasaṁyojanānāṁ anuprāptasvakārthānāṁ |	K10D0220_H0221:96a-17	འདུས་པ་གཉིས་པ་ལ་ནི་། དགྲ་བཅོམ་པ་བྱེ་བ་ཕྲག་དགུ་བཅུ་རྩ་བཞི་བྱུང་ངོ་༎
K14n3013u_001:750	 tṛtīyo śrāvakasanni- pāto dvānavati koṭiyo abhūṣi sarveṣāmarhantānāṁ kṣīṇāśravāṇāmuṣitavratānāṁ samyagājñāvimuktānāṁ parikṣīṇabhavasaṁyojanānāṁ anuprāptasvakārthānāṁ ||	K10D0220_H0221:96a-19	འདུས་པ་གསུམ་པ་ལ་ནི་། དགྲ་བཅོམ་པ་བྱེ་བ་ཕྲག་དགུ་བཅུ་རྩ་གཉིས་བྱུང་ངོ་༎ ༄༩༦བ་ཤའ་རིའི་བུ་།
K14n3013u_001:751	 atha khalu mahāmaudgalyāyana rājño vairocanasya taṁ bhagavantaṁ suprabhāsaṁ dṛṣṭvā udāraharṣaṁ udārave- gaprītiprāmodyaṁ utpadye ||	K10D0220_H0221:96b-1	དེ་ནས་རྒྱལ་པོ་རྣམ་པར་སྣང་བྱེད་ཀྱིས་བཅོམ་ལྡན་འདས་དེ་མཐོང་ནས་དགའ་བ་ཆེན་པོ་སྐྱེས་པར་གྱུར་ཏེ་།
K14n3013u_001:752	 so taṁ bhagavantaṁ saśrāvakasaṁghaṁ daśa varṣasahasrāṇi satkaresi (59)  gurukaresi mānesi pūjesi apacāyesi ||	K10D0220_H0221:96b-2	དེས་བཅོམ་ལྡན་འདས་དེ་ཉན་ཐོས་ཀྱི་དགེ་འདུན་དང་ཐབས་ཅིག་ལ་ལོ་ཁྲིར་ཞེས་བྱ་བ་ནས་བཀུར་སྟི་བྱས་།
K14n3013u_001:757	 evaṁ samagraṁ śrāvakasaṁghaṁ parihareyaṁ yathāpi bhagavānsuprabhāso etarahi |  evaṁ ca me devāśca manuṣyāśca śrotavyaṁ śraddhātavyaṁ manyensuḥ yathāpīdaṁ bhagavato suprabhāsasya etarahiṁ |	K10D0220_H0221:96b-4	སྨོན་ལམ་དུའང་ཀྱེ་མ་རེ་ཞིག་བྱང་ཆུབ་དོན་དུ་གཉེར་བ་ན་མ་འོངས་པ་ན་བདག་གི་ཚེའི་ཚད་ཀྱང་འདི་ཉིད་དང་། རེ་ཞིག་ཉན་ཐོས་ཆེན་པོའི་དགེ་འདུན་གྱི་ཚད་ཀྱང་འདི་ཁོ་ན་སྙེད་དང་ལྡན་པར་གྱུར་ཅིང་།
K14n3013u_001:759	 taṁ bhaveyaṁ bahujanahitāya bahuja- nasukhāya lokānukaṁpāya mahato janakāyasyārthāya hitāya sukhāya devānāṁ ca manu- ṣyāṇāṁ ca ||	K10D0220_H0221:96b-5	གང་གི་ཚེ་སེམས་ཅན་རྣམས་བདེ་བ་ལ་བཀོད་པར་གྱུར་པ་དེའི་ཚེ་བདག་བླ་ན་མེད་པ་ཡང་དག་པར་རྫོགས་པའི་བྱང་ཆུབ་མངོན་པར་རྫོགས་པར་སངས་རྒྱས་པར་གྱུར་ཅིག་ཅེས་སྨོན་ལམ་བཏབ་པོ་༎
K14n3013u_001:761	 caturacatvāriṁśa- tkalpasaṁprasthitasya khalu punarmahāmaudgalyāyana maitreyasya bodhisatvasya paścā tāye bodhaye cittamutpāditaṁ ||	K10D0220_H0221:96b-8	བྱང་ཆུབ་སེམས་དཔའ་བྱམས་པས་བསྐལ་པ་བྱེ་བ་ཕྲག་བཞི་བཅུ་པོ་འདི་སྙེད་ཅིག་ལོན་ནས་དེའི་འོག་ཏུ་ངས་བྱང་ཆུབ་ཏུ་སེམས་བསྐྱེད་པར་གྱུར་ཏེ་།
