src_segmentnr	src_original	tgt_segmentnr	tgt_original
T11pramanvu:0	 Pramāṇavārtikam	T11D4216:261b-1	པྲ་མའ་ནའ་བ་ཏའ་ར་ཏི་ཀ་བྲི་ཏཏི་།
T11pramanvu:1	 prathamaḥ paricchedaḥ	T11D4216:261b-4	བམ་པོ་དང་པོ་།
T11pramanvu:1678	 arthāntarānapekṣatvāt sa svabhāvo 'nuvarnitaḥ // Pramāṇav_3.7 //	T11D4216:264b-30	རུང་བ་ཉིད་ནི་རྫས་གཞན་ལ་མི་ལྟོས་པའི་ཕྱིར་།
T11pramanvu:1679	 sāmagrīphalaśaktīnāṃ pariṇāmānubandhini /  anaikāntikatā kārye pratibandhasya sambhavāt // Pramāṇav_3.8 //	T11D4216:264b-31	རྗེས་སུ་དཔག་པ་ལ་འགལ་བ་མེད་དོ་༎ ནུས་པ་ཕྱི་མ་ཕྱི་མ་འགྱུར་བས་རྒྱུ་༄༢༦༥ཨ་༌་༎ ཚོགས་པ་འདི་འབྲས་བུ་བསྐྱེད་པར་ནུས་པ་ཡིན་ཏེ་། ནུས་པ་འགྱུར་བའི་རྐྱེན་གཞན་ལ་ལྟོས་པར་བྱ་བ་མེད་པའི་ཕྱིར་རོ་༎
T11pramanvu:1681	 ekasāmagryadhīnasya rūpāde rasato gatiḥ /	T11D4216:265a-3	ནུས་པ་སྐྱེ་བ་ནི་རང་གི་རིགས་སྔ་མ་ཙམ་གྱི་རྒྱུ་ཅན་ཉིད་ཡིན་པའི་ཕྱིར་། ཚོགས་པའི་རུང་བ་ཉིད་ནི་གཞན་ལ་མི་ལྟོས་པ་ཞེས་བྱའོ་༎ འོ་ན་རྒྱུ་དང་འབྲས་བུར་མ་གྱུར་པ་གཞན་རོ་ལ་སོགས་པས་གཟུགས་ལ་སོགས་པ་རྟོགས་པ་གང་ཡིན་པ་དེ་ཇི་ལྟར་ཞེ་ན་། དེ་ཡང་༎ ཚོགས་པ་གཅིག་ལ་རག་ལུས་པའི་༎ གཟུགས་ལ་སོགས་པ་རོས་རྟོགས་པ་༎
T11pramanvu:1682	 hetudharmānumānena dhūmendhanavikāravat // Pramāṇav_3.9 //	T11D4216:265a-8	རྒྱུའི་ཆོས་རྗེས་སུ་དཔག་པས་ཏེ་༎ དུ་བས་བུད་ཤིང་འགྱུར་བ་བཞིན་༎
T11pramanvu:1683	 śaktipravṛttyā na vinā rasaḥ saivānyakāraṇam /	T11D4216:265a-10	དེ་ལ་ནི་རྒྱུ་དེ་ལྟ་བུ་ཁོ་ན་རྗེས་སུ་དཔོག་པར་བྱེད་དོ་༎ རོའི་རྒྱུ་དེ་ལྟ་བུ་ནི་གཟུགས་ཀྱི་ཉེ་བར་ལེན་པའི་རྒྱུ་ནུས་ལ་ཞུགས་པ་ཅན་གྱི་ལྷན་ཅིག་བྱེད་པའི་རྐྱེན་ཡིན་ཞིང་རོ་སྐྱེད་པར་བྱེད་དེ་། མེ་བུད་ཤིང་འགྱུར་བའི་ཁྱད་པར་གྱི་ཉེ་བར་ལེན་པའི་རྒྱུའི་ལྷན་ཅིག་བྱེད་པའི་རྐྱེན་ཡིན་ཞིང་དུ་བ་བསྐྱེད་པ་དང་འདྲའོ་༎ འདི་ལྟར་ནུས་པ་འཇུག་པ་སྟེ་། རང་གི་རྒྱུའི་འབྲས་བུ་བསྐྱེད་པར་བྱ་བ་ལ་མངོན་དུ་ཕྱོགས་པ་མེད་པར་ནི་།
T11pramanvu:1684	 ityatītaikakālānāṃ gatistastatkāryaliṅgajā // Pramāṇav_3.10 //	T11D4216:265a-15	རོ་མེད་དེ་ཉིད་གཞན་གྱི་རྒྱུ་༎ གཟུགས་ཀྱི་ཉེ་བར་ལེན་པའི་རྒྱུ་རྣམས་ཀྱི་འཇུག་པའི་རྒྱུ་ཡིན་ནོ་༎ རོའི་ཉེ་བར་ལེན་པའི་རྒྱུ་འཇུག་པ་དེ་ཡང་གཟུགས་ཀྱི་ཉེ་བར་ལེན་པའི་རྒྱུ་འཇུག་པའི་ལྷན་ཅིག་བྱེད་པ་ཅན་ཡིན་ཏེ་། དེའི་ཕྱིར་རྒྱུ་ཇི་ལྟ་བུ་ལས་བྱུང་བའི་རོས་དེ་ལྟ་བུ་རྗེས་སུ་དཔོག་པར་བྱེད་པ་ན་གཟུགས་རྗེས་སུ་དཔོག་པར་བྱེད་པ་ཡིན་ནོ་༎ དེ་ལ་ཡང་། དེ་ལྟར་འདས་དུས་གཅིག་རྣམས་རྟོགས་ཀྱི་མ་འོངས་པ་རྣམས་ནི་མ་ཡིན་ཏེ་། འཁྲུལ་པའི་ཕྱིར་རོ་༎ དེ་ལྟ་བས་ན་།
T11pramanvu:1685	 hetunā yo 'samagreṇa kāryotpādo 'numīyate /	T11D4216:265a-23	དེ་ནི་འབྲས་བུའི་རྟགས་ལས་སྐྱེས་༎ དེའི་ཕྱིར་གོ་བར་བྱེད་པའི་གཏན་ཚིགས་གཞན་ནི་མེད་དེ་རང་བཞིན་མ་འབྲེལ་པ་ནི་མེད་ན་མི་འབྱུང་བར་ངེས་པ་མེད་པའི་ཕྱིར་རོ་༎ འདིས་ནི་གྲོག་མ་འཕོ་བ་དང་། ཉ་འཕར་བ་ལ་སོགས་པ་ལས་ཆར་པ་ལ་སོགས་པ་རྗེས་སུ་དཔོག་པ་ཡང་བཤད་པ་ཡིན་ཏེ་། དེ་ལ་ཡང་ཆར་པའི་རྒྱུ་འབྱུང་བར་འགྱུར་བ་ཁོ་ན་གྲོག་མ་ལ་སོགས་པ་འཁྲུག་པ་ལ་སོགས་པའི་རྒྱུ་ཡིན་ནོ་༎ རྒྱུ་མ་ཚོགས་པས་འབྲས་བུ་ནི་༎ རྗེས་སུ་དཔོག་པ་གང་ཡིན་དེ་༎
T11pramanvu:1816	 vikalpikātatkāryārthabhedaniṣṭhā prajāyate // Pramāṇav_3.76 //  tasyāṃ yadrū pamābhāti bāhyamekamivānyataḥ /  vyāvṛttamiva nistattvaṃ parīkṣānaṅgabhāvataḥ // Pramāṇav_3.77 //	T11D4216:286a-12	ཐ་དད་མཐར་ཐུག་སྐྱེ་བ་དང་༎ དེ་ལ་ངོ་བོ་ཕྱི་རོལ་དང་༎ གཅིག་ལྟར་གཞན་ལས་ལོག་ལྟ་བུར་༎ སྣང་བ་གང་ཡིན་བརྟག་པ་ཡི་༎ ཡན་ལག་མེད་ཕྱིར་དེ་ཉིད་མིན་༎
