src_segmentnr	src_original	tgt_segmentnr	tgt_original
K03pspdut2u:7206	 cakṣurvijñānaṃ duḥkham anātmakaṃ śāntaṃ viviktaṃ śūnyam animittam apraṇihitam iti deśayiśyati upalambhayogena/  śrotravijñānam anityam iti deśayiṣyāti upalambhayogena/  śrotravijñānaṃ duḥkham anātmakaṃ śāntaṃ viviktaṃ śūnyam animittam apraṇihitam iti deśayiśyati upalambhayogena/	T03D3790-2:102b-10	མིག་དང་། གཟུགས་དང་། མིག་གི་རྣམ་པར་ཤེས་པའི་ཁམས་ཀྱི་བར་དུ་མི་རྟག་པ་དང་། སྡུག་བསྔལ་བ་དང་། བདག་མེད་པ་དང་། མི་སྡུག་པའོ་ཞེས་བྱ་བར་སྟོན་པར་འགྱུར་།
K03pspdut2u:7209	 ghrāṇavijñānam anityam iti deśayiṣyāti upalambhayogena/  ghrāṇavijñānaṃ duḥkham anātmakaṃ śāntaṃ viviktaṃ śūnyam animittam apraṇihitam iti deśayiśyati upalambhayogena/  jihvāvijñānam anityam iti deśayiṣyāti upalambhayogena/  jihvāvijñānaṃ duḥkham anātmakaṃ śāntaṃ viviktaṃ śūnyam animittam apraṇihitam iti deśayiśyati upalambhayogena/  kāyavijñānam anityam iti deśayiṣyāti upalambhayogena/	T03D3790-2:102b-11	དེ་བཞིན་དུ་རྣ་བ་དང་། སྣ་དང་། ལྕེ་དང་། ལུས་དང་། ཡིད་ཀྱི་རྣམ་པར་ཤེས་པའི་ཁམས་ཀྱི་བར་དུ་མི་རྟག་པ་དང་། སྡུག་བསྔལ་བ་དང་། བདག་མེད་པ་དང་། མི་སྡུག་པའོ་ཞེས་བྱ་བར་སྟོན་པར་འགྱུར་།
K03pspdut2u:7214	 kāyavijñānaṃ duḥkham anātmakaṃ śāntaṃ	T03D3790-2:102b-12	དེ་ལྟར་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་མི་རྟག་པ་དང་། སྡུག་བསྔལ་བ་དང་། བདག་མེད་པ་དང་། མི་སྡུག་པའོ་ཞེས་བྱ་བར་སྟོན་པར་འགྱུར་།
K03pspdut2u:7215	 viviktaṃ śūnyam animittam apraṇihitam iti deśayiśyati upalambhayogena/  manovijñānam anityam iti deśayiṣyāti upalambhayogena/  manovijñānaṃ duḥkham anātmakaṃ śāntaṃ viviktaṃ śūnyam animittam apraṇihitam iti deśayiśyati upalambhayogena}}/  evaṃ yāvat smṛtyupasthānāny a-  16011 nityāni {{iti deśayiṣyāti upalambhayogena/	T03D3790-2:102b-13	དེ་བཞིན་དུ་བསམ་གཏན་གྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་དང་། བརྩོན་འགྲུས་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་དང་། བཟོད་པའི་ཕ་རོལ་ཏུ་ཕྱིན་པ་དང་། ཚུལ་ཁྲིམས་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་དང་། སྦྱིན་པའི་ཕ་རོལ་ཏུ་ཕྱིན་པ་མི་རྟག་པ་དང་།
K03pspdut2u:7224	 saṃskārā duḥkhā anātmakāḥ śāntā viviktāḥ śūnyā animittā apraṇihitā iti deśayiśyati upalambhayogena/	T03D3790-2:103a-1	དེ་བཞིན་དུ་ཚད་མེད་པ་དང་། བསམ་གཏན་དང་། གཟུགས་མེད་པའི་སྙོམས་པར་འཇུག་པ་མི་རྟག་པ་དང་། སྡུག་བསྔལ་བ་དང་། བདག་མེད་པ་དང་། མི་སྡུག་པའོ་ཞེས་བྱ་བར་སྟོན་པར་འགྱུར་ཏེ་།
K03pspdut2u:7226	 smṛtyupasthānāni duḥkhāny anātmakāni śāntāni viviktāni śūnyāny animittāny apraṇihitāny iti deśayiśyati upalambhayogena/	T03D3790-2:103a-3	དྲན་པ་ཉེ་བར་གཞག་པ་མི་རྟག་པ་དང་། སྡུག་བསྔལ་བ་དང་། བདག་མེད་པ་དང་། མི་སྡུག་པའོ་ཞེས་བྱ་བར་སྟོན་པར་འགྱུར་།
K03pspdut2u:5869	 13903 ced rūpaṃ nityaṃ {veti carati,  nimitte carati na carati prajñāpāramitāyāṃ} {{saced vedanā nityā veti carati,  saced sajñā nityā veti carati,  nimitte carati na carati prajñāpāramitāyāṃ,  saced saṃskārā nityā veti carati,  nimitte carati na carati prajñāpāramitāyāṃ,  saced vijñānaṃ nityaṃ veti carati,  nimitte carati na carati prajñāpāramitāyāṃ}}	T03D3790-2:154b-12	གལ་ཏེ་གཟུགས་རྟག་ཅེས་བྱ་བའམ་མི་རྟག་ཅེས་བྱ་བར་མི་སྤྱོད་ན་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ལ་སྤྱོད་དོ་༎
K03pspdut2u:5878	 13904 saced rūpaṃ sukhaṃ dukhaṃ {veti carati,  nimitte carati na carati prajñāpāramitāyāṃ} {{saced vedanā sukhā dukhā veti carati,  saced saṃjñā sukhā dukhā veti carati,	T03D3790-2:154b-13	གཟུགས་བདེ་ཞེས་བྱ་བའམ་། སྡུག་བསྔལ་ཞེས་བྱ་བར་མི་སྤྱོད་ན་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ལ་སྤྱོད་དོ་༎
K03pspdut2u:5882	 nimitte carati na carati prajñāpāramitāyāṃ,	T03D3790-2:154b-15	གཟུགས་བདག་ཅེས་བྱ་བའམ་། བདག་མེད་ཅེས་བྱ་བར་མི་སྤྱོད་ན་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ལ་སྤྱོད་དོ་༎
K03pspdut2u:5883	 saced saṃskārāḥ sukhā dukhā veti carati,  nimitte carati na carati prajñāpāramitāyāṃ,  saced vijñānaṃ sukhaṃ dukhaṃ veti carati,  nimitte carati na carati prajñāpāramitāyāṃ}} sa-  13905 ced rūpam ātmānātma {veti carati,	T03D3790-2:154b-17	གཟུགས་སྡུག་ཅེས་བྱ་བའམ་། མི་སྡུག་ཅེས་བྱ་བར་མི་སྤྱོད་ན་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ལ་སྤྱོད་༄༡༥༥ཨ་༌་༎
