src_segmentnr	src_original	tgt_segmentnr	tgt_original
GR14vaimp__u:1087	 5.1.79.1 mauli-mālāyai[*72] svāhā  5.1.79.2 divyāya svāhā  5.1.79.3 ratnāya svāhā  5.1.79.4 uttarāya svāhā  5.1.79.5 sarvottamāya svāhā  5.1.79.6 sarvasmai svāhā  5.1.79.7 viṣṇave svāhā  5.1.79.8 prabhaviṣṇave svāhā  5.1.79.9 makuṭāya svāhā  5.1.79.10 keśebhyas svāhā	K12D0757=D0947_H0704:386b-16	སྤྱི་གཙུག་ལ་སབ༹འཧའ་། དཔྲལ་བ་ལ་སབ༹འཧའ་། མིག་ལ་སབ༹འཧའ་།
GR14vaimp__u:1098	 5.1.80.1 uṣṇīṣāya svāhā  5.1.80.2 mūrdhne svāhā  5.1.80.3 mukhāya svāhā  5.1.80.4 lalāṭāya svāhā  5.1.80.5 śrotrābhyā(g)ṃ svāhā  5.1.80.6 bhrūbhyā(g)ṃ svāhā  5.1.80.7 apāṅgābhyā(g)ṃ svāhā  5.1.80.8 akṣibhyā(g)ṃ svāhā	K12D0757=D0947_H0704:386b-19	དྲག་ཤུལ་ཅན་ལ་སབ༹འཧའ་། ཤིན་ཏུ་དྲག་ཤུལ་ཅན་ལ་སབ༹འཧའ་།
GR14vaimp__u:1106	 5.1.80.9 pakṣmabhyas svāhā  5.1.80.10 tārakābhyā(g)ṃ svāhā[*73]  [*73] patākābhyā(g)ṃ svāhā  5.1.81.1 jyotiṣe svāhā  5.1.81.2 jyoti-rūpāyai svāhā  5.1.81.3 gaṇḍabhyā(g)ṃ svāhā  5.1.81.4 hanūbhyā(g)ṃ svāhā  5.1.81.5 nāsikābhyā(g)ṃ svāhā  5.1.81.6 puṭābhyā(g)ṃ svāhā  5.1.81.8 dantebhyas svāhā  5.1.81.9 jihvāyai svāhā	K12D0757=D0947_H0704:386b-21	རྡོ་རྗེའི་ཞགས་པ་ལ་སབ༹འཧའ་།
GR14vaimp__u:1118	 5.1.81.10 suvaktrāya svāhā  5.1.82.1 cubukāya svāhā  5.1.82.2 adharāya svāhā  5.1.82.3 galāya[*74] svāhā  5.1.82.4 kaṇṭhāya svāhā  5.1.82.5 grīvāyai svāhā  5.1.82.6 kīkasābhyas svāhā  5.1.82.7 jatrubhyas[*75] svāhā  5.1.82.8 jatru-rūpebhyas svāhā  5.1.82.9 a(g)ṃsābhyā(g)ṃ svāhā  5.1.82.10 doṣābhyā(g)ṃ svāhā  5.1.83.1 skandhābhyā(g)ṃ svāhā  5.1.83.2 bāhubhyā(g)ṃ svāhā	K12D0757=D0947_H0704:386b-22	ལུས་དམར་པོ་ལ་སབ༹འཧའ་།
GR14vaimp__u:1133	 5.1.83.3 kūrparebhyas svāhā  5.1.83.4 prakoṣṭhebhyas svāhā  5.1.83.5 talebhyas svāhā  5.1.83.6 aṅgulībhyas[*76] svāhā  5.1.83.7 parvabhyas svāhā  5.1.83.8 nakhebhyas svāhā  5.1.83.9 hṛdayāya svāhā  5.1.83.10 stanābhyā(g)ṃ svāhā  [*76] Text: aṅguḷībhyas	K12D0757=D0947_H0704:386b-23	ལག་ན་རྡོ་རྗེ་ལ་སབ༹འཧའ་།
GR14vaimp__u:1142	 5.1.84.1 pārśvābhyā(g)ṃ svāhā  5.1.84.2 udarāya svāhā  5.1.84.5 nālibhyas[*77] svāhā  5.1.84.6 va(g)ṃśāya svāhā  5.1.84.7 śroṇibhyā(g)ṃ svāhā  5.1.84.8 kaṭṭirāya svāhā  5.1.84.9 prajananāya svāhā  5.1.84.10 svāhā  5.1.84.11 prajātyai svāhā	K12D0757=D0947_H0704:386b-24	ལག་ན་ཞགས་པ་ལ་སབ༹འཧའ་། ལག་ན་རལ་གྲི་ལ་སབ༹འཧའ་། ལག་ན་དགྲ་སྟ་ལ་སབ༹འཧའ་།
GR14vaimp__u:1154	 5.1.85.1 vastaye svāhā  5.1.85.2 vastimuṣkāya svāhā  5.1.85.3 sakthibhyā(g)ṃ svāhā  5.1.85.4 ūrubhyā(g)ṃ svāhā  5.1.85.6 jaṅghābhyā(g)ṃ svāhā  5.1.85.7 gulphebhyas[*78] svāhā [?]  5.1.85.8 pārṣṇibhyā(g)ṃ svāhā  5.1.85.9 pādābhyā(g)ṃ svāhā  5.1.85.10 pādāṅgulībhyas[*79] svāhā  [*78] Text: gulbhebhyas	K12D0757=D0947_H0704:386b-27	གཞུ་འཛིན་ལ་སབ༹འཧའ་། གཏུན་ཤིང་འཛིན་ལ་སབ༹འཧའ་།
GR14vaimp__u:1166	 5.1.86.1 parvabhyas svāhā  5.1.86.2 nakhebhyas svāhā  5.1.86.3 sandhibhyas svāhā  5.1.86.4 sandhānebhyas svāhā  5.1.86.5 romabhyas svāhā  5.1.86.6 roma-kūpebhyas svāhā  5.1.86.7 marmabhyas svāhā  5.1.86.8 marma-pāṇibhyas svāhā  5.1.86.9 hotrebhyas svāhā  5.1.86.10 sirābhyas svāhā  5.1.87.1 tvagbhyas svāhā	K12D0757=D0947_H0704:386b-29	ལག་ན་འཁོར་ལོ་ལ་སབ༹འཧའ་། ལག་ན་མདུང་རྩེ་གསུམ་ལ་སབ༹འཧའ་།
GR14vaimp__u:1177	 5.1.87.2 raktebhyas svāhā  5.1.87.3 mā(g)ṃsebhyas svāhā  5.1.87.4 medobhyas svāhā  5.1.87.5 asthibhyas svāhā  5.1.87.6 majjabhyas svāhā  5.1.87.7 śuklāya svāhā  5.1.87.8 śukla-rūpāya svāhā  5.1.87.9 hetave svāhā  5.1.87.10 tejiṣṭhāya svāhā  5.1.88.1 tejase svāhā	K12D0757=D0947_H0704:386b-31	སྙིང་པོ་ལ་སབ༹འཧའ་། ཉེ་བའི་སྙིང་པོ་ལ་སབ༹འཧའ་། དྲག་པོ་ལ་སབ༹འཧའ་།
GR14vaimp__u:1189	 5.1.88.4 vāgbhyas svāhā  5.1.88.5 akṣarebhyas svāhā  5.1.88.6 nādebhyas svāhā  5.1.88.7 manase svāhā  5.1.88.8 buddhaye svāhā  5.1.88.9 ahaṅkārāya svāhā  5.1.88.10 cittāya svāhā  5.1.89.1 hṛt-puṇḍarīkāya svāhā  5.1.89.2 prāṇa-puṇḍarīkāya svāhā  5.1.89.3 vāyave svāhā  5.1.89.4 jīvāya svāhā  5.1.89.5 jīvātmane svāhā	K12D0757=D0947_H0704:386b-34	ཀའི་ལི་ཀའི་ལའ་ཡ་སབ༹འཧའ་། བྱིས་པ་ཀའི་ལི་༄༣༨༧ཨ་༌༎ ཀི་ལ་ལ་སབ༹འཧའ་།
