src_segmentnr	src_original	tgt_segmentnr	tgt_original
K10nidansyu:109	 upādānapratyayo bhavaḥ /  bhavapratyayā jātiḥ /	K10D0287-2_H0289-2:189a-17	སྲིད་པའི་རྐྱེན་གྱིས་ལེན་པ་། ལེན་པའི་རྐྱེན་གྱིས་སྲིད་པ་། སྲིད་པའི་རྐྱེན་གྱིས་སྐྱེ་བ་།
K10nidansyu:111	 jātipratyayaṃ jarāmaraṇaṃ śokaparidevaduḥkhadaurmanasyopāyāsāḥ saṃbhavanti /	K10D0287-2_H0289-2:189b-0	སྐྱེ་བའི་རྐྱེན་གྱིས་རྒ་ཤི་དང་། མྱ་༄༡༨༩བ་ངན་དང་། སྨྲེ་སྔགས་འདོན་པ་དང་། སྡུག་བསྔལ་བ་དང་། ཡིད་མི་བདེ་བ་དང་། འཁྲུག་པ་རྣམས་འབྱུང་བར་འགྱུར་ཏེ་།
K10nidansyu:112	 evam asya kevalasya mahato duḥkhaskandhasya samudayo bhavati /	K10D0287-2_H0289-2:189b-1	དེ་ལྟར་སྡུག་བསྔལ་གྱི་ཕུང་པོ་ཆེན་པོ་འདི་འབའ་ཞིག་འབྱུང་བར་འགྱུར་རོ་༎
K10nidansyu:123	 bhavanirodhāj jātinirodhaḥ /	K10D0287-2_H0289-2:189b-6	སྐྱེ་མཆེད་དྲུག་འགགས་པས་རེག་པ་འགག་།
K10nidansyu:135	 tṛṣṇānirodhād upādānanirodhaḥ /	K10D0287-2_H0289-2:189b-9	སྲེད་པ་འགགས་པས་ལེན་པ་འགག་།
K10nidansyu:136	 upādānanirodhād bhavanirodhaḥ /  bhavanirodhāj jātinirodhaḥ /	K10D0287-2_H0289-2:189b-10	ལེན་པ་འགགས་པས་སྲིད་པ་འགག་། སྲིད་པ་འགགས་པས་སྐྱེ་བ་འགག་།
K10nidansyu:138	 jātinirodhāj jarāmaraṇanirodhaḥ /  śokaparidevaduḥkhadaurmanasyopāyāsā nirudhyante /  evam asya kevalasya mahato duḥkhaskandhasya nirodho bhavati /  NidSa 3.14 kiṃ manyadhve bhikṣavaḥ / ...  NidSa 3.15 evaṃ bhadanata /  NidSa 3.16 evam eva upādānīyeṣu dharmeṣv anityānudarśino vibhavānudarśino virāgānudarśino nirodhānudarśinaḥ pratiniḥsargānudarśinas tṛṣṇā nirudhyate	K10D0287-2_H0289-2:189b-12	སྐྱེ་བ་འགགས་པས་རྒ་བ་དང་། ན་པ་དང་། འཆི་བ་དང་། མྱ་ངན་དང་། སྨྲེ་སྔགས་འདོན་པ་དང་། སྡུག་བསྔལ་དང་། ཡིད་མི་བདེ་བ་དང་། འཁྲུག་པ་རྣམས་འགག་པར་འགྱུར་ཏེ་།
K10nidansyu:42	 nāma rūpapratyayaṃ ṣaḍāyatam /	K10D0287-2_H0289-2:189a-13	མིང་དང་། གཟུགས་ཀྱི་རྐྱན་གྱིས་སྐྱེ་མཆེད་དྲུག་།
K10nidansyu:43	 ṣaḍāyatanapratyayaḥ sparśaḥ /	K10D0287-2_H0289-2:189a-14	སྐྱེ་མཆེད་དྲུག་གི་རྐྱེན་གྱིས་རེག་པ་།
K10nidansyu:44	 sparśapratyayā vedanā /  vedanāpratyayātṛṣṇā /	K10D0287-2_H0289-2:189a-15	རེག་པའི་རྐྱེན་གྱིས་ཚོར་བ་། ཚོར་བའི་རྐྱེན་གྱིས་སྲེད་པ་།
K10nidansyu:46	 tṛṣṇāpratyayam upādānam /  upādānapratyayo bhavaḥ /  bhavapratyayā jātiḥ /	K10D0287-2_H0289-2:189a-17	སྲིད་པའི་རྐྱེན་གྱིས་ལེན་པ་། ལེན་པའི་རྐྱེན་གྱིས་སྲིད་པ་། སྲིད་པའི་རྐྱེན་གྱིས་སྐྱེ་བ་།
K10nidansyu:49	 jātipratyayaṃ jarāmaraṇaṃ śokaparidevaduḥkhadaurmanasyopāyāsāḥ saṃbhavanti /	K10D0287-2_H0289-2:189b-0	སྐྱེ་བའི་རྐྱེན་གྱིས་རྒ་ཤི་དང་། མྱ་༄༡༨༩བ་ངན་དང་། སྨྲེ་སྔགས་འདོན་པ་དང་། སྡུག་བསྔལ་བ་དང་། ཡིད་མི་བདེ་བ་དང་། འཁྲུག་པ་རྣམས་འབྱུང་བར་འགྱུར་ཏེ་།
K10nidansyu:50	 evam asya kevalasya mahato duḥkhaskandhasya samudayo bhavati /	K10D0287-2_H0289-2:189b-1	དེ་ལྟར་སྡུག་བསྔལ་གྱི་ཕུང་པོ་ཆེན་པོ་འདི་འབའ་ཞིག་འབྱུང་བར་འགྱུར་རོ་༎
K10nidansyu:56	 tasya nirodhāt ṣaḍāyatananirodhaḥ /	K10D0287-2_H0289-2:189b-5	མིང་དང་། གཟུགས་འགགས་པས་སྐྱེ་མཆེད་དྲུག་འགག་།
K10nidansyu:57	 ṣaḍāyatananirodhāt sparśanirodaḥ /	K10D0287-2_H0289-2:189b-6	སྐྱེ་མཆེད་དྲུག་འགགས་པས་རེག་པ་འགག་།
K10nidansyu:58	 sparśanirodhād vedanānirodhaḥ /	K10D0287-2_H0289-2:189b-7	རེག་པ་འགགས་པས་ཚོར་བ་འགག་།
K10nidansyu:59	 vedanānirodhāt tṛṣṇānirodhaḥ /  tṛṣṇānirodhād upādānanirodhaḥ /	K10D0287-2_H0289-2:189b-8	ཚོར་བ་འགགས་པས་སྲེད་པ་འགག་། སྲེད་པ་འགགས་པས་ལེན་པ་འགག་།
K10nidansyu:61	 upādānanirodhād bhavanirodhaḥ /	K10D0287-2_H0289-2:189b-10	ལེན་པ་འགགས་པས་སྲིད་པ་འགག་།
K10nidansyu:62	 bhavanirodhāj jātinirodhaḥ /	K10D0287-2_H0289-2:189b-11	སྲིད་པ་འགགས་པས་སྐྱེ་བ་འགག་།
K10nidansyu:63	 jātinirodhāj jarāmaraṇanirodhaḥ /  śokaparidevaduḥkhadaurmanasyopāyāsā nirudhyante /	K10D0287-2_H0289-2:189b-12	སྐྱེ་བ་འགགས་པས་རྒ་བ་དང་། ན་པ་དང་། འཆི་བ་དང་། མྱ་ངན་དང་། སྨྲེ་སྔགས་འདོན་པ་དང་། སྡུག་བསྔལ་དང་། ཡིད་མི་བདེ་བ་དང་། འཁྲུག་པ་རྣམས་འགག་པར་འགྱུར་ཏེ་།
