src_segmentnr	src_original	tgt_segmentnr	tgt_original
T08D4138:141b-11	གནས་ལྔ་པོ་དེ་དག་པར་རྗེས་སུ་བརྗོད་ཅིང་རྗེས་སུ་བསྒྲགས་ནས་ཀྱང་དགེ་འདུན་ཕལ་ཆེན་པོའི་སྡེ་དང་། གནས་བརྟན་པའི་སྡེ་ཞེས་བྱ་བ་སྡེ་པ་གཉིས་རྣམ་པར་གཞག་གོ་༎	T41n1821_008:0158c29_6	創分二部。 一大眾部。 二上座部。
T08D4138:141b-12	ལོ་བརྒྱ་དེ་ཉིད་ལ་གནས་པའི་ཚེ་སྡེ་པ་དགེ་འདུན་ཕལ་ཆེན་པོའི་སྡེ་ལས་ཐ་སྙད་གཅིག་པའི་སྡེ་དང་། འཇིག་རྟེན་འདས་སྨྲའི་སྡེ་དང་། བྱ་གག་རིས་ཀྱི་སྡེ་ཞེས་བྱ་བ་སྡེ་པ་གཞན་དག་ཀྱང་རྣམ་པར་བཀོད་དོ་༎	T41n1821_008:0159a01_13	次即於此第二百年大眾部中流出三部。 一一說部。 二說出世部。 三鷄胤部。
T08D4138:141b-13	ལོ་བརྒྱ་པ་དེ་ཉིད་ཀྱི་ཚེ་སྡེ་པ་དགེ་འདུན་ཕལ་ཆེན་པའི་སྡེ་ལས་མང་དུ་ཐོས་པའི་སྡེ་པ་ཞེས་བྱ་བ་སྡེ་པ་གཞན་ཡང་རྣམ་པར་གཞག་གོ་༎ ལོ་བརྒྱ་པ་དེ་ཉིད་ཀྱི་ཚེ་། སྡེ་པ་དགེ་འདུན་ཕལ་ཆེན་བོའི་སྡེ་ལས་བཏགས་པར་སྨྲ་བའི་སྡེ་ཞེས་བྱ་བ་སྡེ་པ་གཞན་ཡང་རྣམ་པར་གཞག་གོ་༎ ལོ་ཉིས་བརྒྱ་པ་ལ་གནས་པའི་ཚེ་ཀུན་དུ་རྒྱུ་ལྷ་ཆེན་པོ་ཞེས་བྱ་བ་རབ་ཏུ་བྱུང་སྟེ་མཆོད་རྟེན་གྱི་རིལ་གནས་པས་དགེ་འདུན་ཕལ་ཆེན་པོའི་ལུགས་ལྔ་བོ་དེ་དག་ཡང་དག་པར་རྗེས་སུ་བརྗོད་ཅིང་།	T41n1821_008:0159a03_13	次復於此第二百年大眾部中復流出一部名多聞部。 次復於此第二百年大眾部中復流出一部名說假部。 至第二百年滿復於大眾部中分為三部。 一制多山部。 二西山住部。 三北山住部。 如是諸部本．末別說總有九部。
T08D4138:141b-17	ཡང་དག་པར་རྗེས་སུ་བསྒྲགས་ནས་མཆོད་རྟེན་པའི་སྡེ་དང་། ནུབ་ཀྱི་རི་བོའི་སྡེ་དང་། བྱང་གི་རི་བོའི་སྡེ་ཞེས་བྱ་བ་སྡེ་པ་གསུམ་རྣམ་པར་བཀོད་དོ་༎	T41n1821_008:0159a07_17	一大眾部。 二一說部。 三說出世部。 四鷄胤部。
T08D4138:141b-6	སངས་རྒྱས་བཅོམ་ལྡན་འདས་ཡོངས་སུ་མྱ་ངན་ལས་འདས་ཤིང་རྒྱལ་བའི་ཉི་མ་ནུབ་ནས་ལོ་བརྒྱ་ལོན་ཏེ་།	T41n1821_008:0158c28_15	佛涅槃後百有餘年。
T08D4138:142a-0	དེ་ལྟར་ན་དགེ་འདུན་ཕལ་ཆེན་པའི་སྡེ་པ་དེ་ནི་དགེ་འདུན་ཕལ་ཆེན་པའི་སྡེ་དང་། ཐ་སྙད་གཅིག་པའི་སྡེ་དང་། འཇིག་རྟེན་འདས་༄༡༤༢ཨ་༌་༎ སྨྲའི་སྡེ་དང་། བྱ་གག་རིས་ཀྱི་སྡེ་དང་། མང་དུ་ཐོས་པའི་སྡེ་དང་། བཏགས་པར་སྨྲ་བའི་སྡེ་དང་། མཆོད་རྟེན་པའི་སྡེ་དང་། ནུབ་ཀྱི་རི་བོའི་སྡེ་དང་། ཞེས་བྱ་བ་སྡེ་པ་བཞི་དང་། རྣམ་པ་ལྔར་རྣམ་པར་བཀོད་དོ་༎	T41n1821_008:0159a08_19	五多聞部。 六說假部。 七制多山部。 八西山住部。 九北山住部　其上座部經爾所時一味和合。
T08D4138:142a-12	ལོ་བརྒྱ་པ་དེ་ཉིད་ལ་གནས་པའི་ཚེ་། སྡེ་པ་ཐམས་ཅད་ཡོད་པར་སྨྲ་བའི་སྡེ་ལས་ལ་ལར་འོད་སྲུངས་ཀྱི་སྡེ་ཞེས་བྱ་བ་བྱུང་སྟེ་། ལོ་བཟང་བའི་སྡེ་ཞེས་བྱ་བ་སྡེ་པ་གཞན་རྣམ་པར་གཞག་གོ་༏་། ཡང་ལོ་བཞི་བརྒྱ་ལ་གནས་པའི་ཚེ་།	T41n1821_008:0159a18_2	次復於此第三百年從說一切有部中復流出一部名化地部。 次復於此第三百年從化地部中流一部名法藏部。 至三百年末從說一切有部中復流出一部名飲光部亦名善歲部。
T08D4138:142a-2	སྡེ་པ་གནས་བརྟན་པའི་སྡེ་དང་དུས་ཅུང་ཟད་ཅིག་རྗེས་སུ་ཞུགས་ནས་ལོ་སུམ་བརྒྱ་པ་ལ་གནས་པའི་ཚེ་།	T41n1821_008:0159a11_11	至三百年初上座部中分為二部。
T08D4138:142a-3	རྩོད་པ་འགའ་ཞིག་གི་ཕྱིར་ཐམས་ཅད་ཡོད་པར་སྨྲ་བའི་གང་དག་རྒྱུར་སྨྲ་བའི་སྡེ་ཞེས་བྱ་བ་དང་། སྔོན་གནས་བརྟན་པའི་སྡེ་གང་དག་གངས་རི་བའི་སྡེ་ཞེས་བྱ་བ་སྡེ་པ་གཉིས་རྣམ་པར་གཞག་གོ་༎	T41n1821_008:0159a12_5	一說一切有部亦名說因部。 二即本上座部轉名雪山部。
T08D4138:142a-4	ལོ་སུམ་བརྒྱ་པ་དེ་ཉིད་ཀྱི་ཚེ་སྡེ་པ་ཐམས་ཅད་ཡོད་པར་སྨྲ་བའི་སྡེ་ལས་གནས་མའི་བུའི་སྡེ་ཞེས་བྱ་བ་སྡེ་པ་གཞན་རྣམ་པར་གཞག་གོ་༎ ལོ་བརྒྱ་པ་དེ་ཉིད་ལ་གནས་པའི་ཚེ་།	T41n1821_008:0159a14_7	復即於此第三百年從說一切有部中復流出一部名犢子部。
