src_segmentnr	src_original	tgt_segmentnr	tgt_original
T11bsa066_u:391	 tāvacchabdaḥ kramārthaḥ /  yatreti /  abhidheyahetoruktalakṣaṇasya sapakṣa evāstitvaṃ khyāpyate /  sapakṣa uktalakṣaṇastasmiṃścāstitvaṃ vidyamānatvaṃ khyāpyate pratipādyate vacanena /  taccedam /  yatkṛtakaṃ tadanityaṃ yathā ghaṭādiḥ iti sugamam /  anena sādhanadṛṣṭāntābhāsaḥ /	T17MW1PD95844_3440:25	ལ་གཏན་ཚཧིགས་ཀྱི་མཐུན་པའི་ཕྱོགས་ཉིད་ལ་ཡོད་པ་སྟོན་པ་སྟེ། གང་བྱས་པ་དེ་མི་རྟག་པར་མཐོང་སྟེ། དཔེར་ན་བུམ་པ་ལ་སོགས་པ་བཞིན་ཞེས་པའོ། །ཆོས
T11bsa066_u:399	 yatra sādhyābhāve hetorabhāva eva kathyate /	T17MW1PD95844_3440:27	མི་མཐུན་པ་ཡང་། གང་ལ་བསྒྲུབ་པར་བྱ་བ་མེད་པ་ལ་རྟགས་མེད་པ་ཉིད་དུ
T11bsa066_u:400	 yatretyabhidheye /  sādhyaṃ anityatvādi tasyābhāve hetoḥ kṛtakatvādeḥ /  kim? /	T17MW1PD95844_3440:28	སྟོན་པ་སྟེ། གང་རྟག་པ་དེ་བྱས་པ་མ་ཡིན་ཏེ། དཔེར་ན་ནམ་མཁའ་བཞིན
T11bsa066_u:404	 taccedamudāharaṇaṃ darśayati /  yannityaṃ tadakṛtakaṃ dṛṣṭaṃ yathākāśamiti sugamam /  āha /  na saugatānāṃ nityaṃ nāma kiṃcidasti /  tadabhāvāt kathaṃ vaidharmyadṛṣṭānta ityucyate? /	T17MW1PD95844_3440:30	བྱས་པ་མ་ཡིན་པའི་སྒྲས་ཀྱང་བྱས་པ་མེད་པར་རོ། །ཇི་ལྟར་ཡོད་དང་མེད་དག
T11bsa066_u:409	 nityaśabdenātranityatvasyābhāva ucyate /  atreti prayoge dṛṣṭāntavākye vā /  kiṃ nityaśabdena anityasvasyābhāva ucyate? /  anityo na bhavatīti nityaḥ /  akṛtakaśabdenāpi kṛtakatvasyābhāvaḥ ucyate /	T17MW1PD95844_3440:31	ཡོད་ཅེས་སྨྲས་པ་ཕྱོགས་ལ་སོགས་པ་རྣམས་སོ། །འདི་རྣམས་ཀྱི་བརྗོད་པ་རྣམས
T11bsa066_u:414	 iti ca vartate /  kṛtakau na bhavatītyakṛtakaḥ /  na tu vastu sannityamakṛtakaṃ vāsti /  atraivodāharaṇamāha /  yathā bhāvābhāvo 'bhāvaḥ /  yathetyaupamye /	T17MW1PD95844_3440:32	ནི་གཞན་གྱིས་རབ་ཏུ་རྟོགས་པའི་དུས་ན་སྒྲུབ་པར་བྱེད་པ་སྟེ། འདི་ལྟར་སྒྲ་མི
T11bsa066_u:427	 vacanāni ye vācakāḥ śabdāḥ /  kim? /  parapratyāyanakāle prāsnikapratyāyanakāle sādhanam /	T17MW1PD95844_3440:35	ཞེས་པ་མཐུན་ཕྱོགས་ལ་རྗེས་སུ་འགྲོ་བར་བརྗོད་དོ། །གང་རྟག་པ་ཡིན་པ་དེ
T11bsa066_u:430	 yathā prayogato darśayati /  yathā anityaḥ śabdaḥ iti pakṣavacanam /  kṛtakatvāditi pakṣadharmavacanam /  yat kṛtakaṃ tadanityaṃ dṛṣṭaṃ yathā ghaṭādiriti sapakṣānugamavacanam /  yannityaṃ tadakṛtakaṃ dṛṣṭaṃ yathākāśamiti vyatirekavacanam /	T17MW1PD95844_3440:36	བྱས་པ་མ་ཡིན་པར་མཐོང་སྟེ། དཔེར་ན་ནམ་མཁའ་ལ་སོགས་པ་བཞིན་ཞེས་པ
T11bsa066_u:728	 asya sādhyavidyudākāśādipadārthasaṃghātaḥ kim? /  sapakṣaḥ /	T17MW1PD95844_3440:79	དོ་ཞེས་པའོ། །མཐུན་ཕྱོགས་ཀྱི་ཕྱོགས་ཅིག་གིས་ཡུལ་ལ་ཡོད་ལ། མི་མཐུན་ཕྱོགས་ལ་ཁྱབ་པ་ནི་སྒྲ་རཚོལ་བས་བྱུང་བ་མ་ཡིན་ཏེ། མི་རྟག་པ་ཉིད་ཀྱི་ཕྱིར་ཞེས་པའོ། །འདིའི་མི་མཐུན་པའི་ཕྱོགས་ནི་རཚོལ་བ་ལས་བྱུང་བའོ། །གློག་དང་ནམ་མཁའ་ལ་སོགས་པ་ནི་མཐུན་ཕྱོགས་སོ། །དེ་ལ་ཡུལ་གཅིག་གློག་ལ་སོགས་པ
T11bsa066_u:730	 tatraikadeśe vidyudādau vartate 'nityatvaṃ nākāśādau /  nityatvāttasya /	T17MW1PD95844_3440:82	ལ་མི་རྟག་པ་ཉིད་ཡོད་ལ་ནམ་མཁའ་ལ་སོགས་པ་ལ་མེད་ཅིང་འདིའི་མཐུན་ཕྱོགས
T11bsa066_u:732	 tathā aprayatnānantarīyakaḥ pakṣo 'sya ghaṭādirvipakṣaḥ /	T17MW1PD95844_3440:83	རཚོལ་མ་བྱུང་དང་མི་མཐུན་ཕྱོགས་བུམ་པ་ལ་སོགས་པའོ། །དེ་ལ་ཐམས་ཅད་ལ
T11bsa066_u:733	 tatra sarvatra ghaṭādau vidyate 'nityatvam /  prayatnāntarīyakasyānityatvāt /  yasmādevaṃ tasmādetadapi anityatvaṃ vidyudghatasādharmyeṇa vidyudghatulyatayānikāntikam /  bhāvanikāmāha /	T17MW1PD95844_3440:84	མི་རྟག་པ་ཉིད་ཡོད་ལ་འདིའི་ཡང་གློག་དང་བུམ་པ་ཆོས་མཐུན་པའི་ཕྱིར་མ་ངེས
T11bsa066_u:737	 kiṃ ghaṭavat anityatvāt prayatnānantarīyakaḥ /  śabdaḥ āhosvidvidyudādivadanityatvādaprayatnānantarīyaka iti /  prakaṭārtham //	T17MW1PD95844_3440:85	པའོ། །ཇི་ལྟར་བུམ་པ་ལ་སོགས་པ་བཞིན་མི་རྟག་པ་ཉིད་ཀྱི་ཕྱིར་རཚོལ་བ་ལས
T11bsa066_u:740	 vipakṣaikadeśavṛtiḥ sapakṣavyāpī /  samāsaḥ sukara eva /  udāharaṇamāha /  yathā prayatnānantarīyakaḥ śabdo 'nityatvāt /	T17MW1PD95844_3440:86	བྱུང་ཞེས་པ་ལྟ་བུའོ། །མི་མཐུན་ཕྱོགས་ཀྱི་ཡུལ་གཅིག་ལ་ཡོད་ལ་མཐུན་ཕྱོགས་ལ་ཁྱབ་པ་ནི། ཇི་ལྟར་སྒྲ་རཚོལ་བ་ལས་བྱུང་བ་ཡིན་ཏེ་མི་རྟག་པ་ཉིད་ཀྱི་ཕྱིར་ཞེས
T11bsa066_u:744	 prayatnānantarīyakaḥ pakṣo 'sya ghaṭādiḥ sapakṣaḥ /	T17MW1PD95844_3440:88	པའོ། །རཚོལ་བ་ལས་བྱུང་བའི་སྒྲ་ནི་འདིའི་ཕྱོགས་སོ། །བུམ་པ་ལ་སོགས་པ
T11bsa066_u:745	 tatra sarvatra ghaṭādau vidyate 'nityatvam /	T17MW1PD95844_3440:89	ནི་མཐུན་ཕྱོགས་དེ་ལ་བུམ་པ་ལ་སོགས་པ་ཐམས་ཅད་ལ་མི་རྟག་པ་ཉིད་དོ། །
T11bsa066_u:746	 prayatnānantarīyakaḥ pakṣo 'sya vidyudākāśādirvipakṣaḥ /	T17MW1PD95844_3440:90	གློག་དང་ནམ་མཁའ་ལ་སོགས་པ་ནི་མི་མཐུན་ཕྱོགས་སོ། །དེ་ལ་གློག་ལ་སོགས
T11bsa066_u:747	 tatraikadeśe vidyudādau vidyate 'nityatvam /  nākāśādau /	T17MW1PD95844_3440:91	པ་ལ་མི་རྟག་པ་ཉིད་ཡོད་ལ། ནམ་མཁའ་ལ་སོགས་པ་ལ་མེད་པ་དེའི་ཕྱིར་འདི
T11bsa066_u:749	 tasmādetadapi vidyudghaṭasādharmyeṇa pūrvavadanaikāntikam iti sūtrārthaḥ /  uktavaiparītyena svadhiyā bhāvanīyamiti //	T17MW1PD95844_3440:92	ཡང་སྔ་མ་བཞིན་མ་ངེས་པའོ། །གཉིས་ཀའི་ཕྱོགས་གཅིག་གི་ཡུལ་ལ་ཡོད་པ་ནི།
T11bsa066_u:751	 ubhayapakṣaikadeśavṛttiḥ /  ubhayapakṣayoḥ sapakṣavipakṣayorekadeśavṛttirasyeti ubhayapakṣaikadeśavṛttiḥ /  udāharaṇamāha /  yathā nityaḥ śabdo 'mūrtatvāditi //	T17MW1PD95844_3440:93	ཇི་ལྟར་སྒྲ་རྟག་སྟེ་ལུས་ཅན་མ་ཡིན་པ་ཉིད་ཀྱི་ཕྱིར་ཞེས་པ་འདི་ལ་རྟག་པ་ནི་ཕྱོགས་སོ། །ནམ་མཁའ་དང་རྡུལ་ཕྲན་ལ་སོགས་པ་ནི་མཐུན་ཕྱོགས་སོ། །དེ་ལ
T11bsa066_u:755	 nityaḥ pakṣo 'syākāśaparamāṇvādiḥ sapakṣaḥ /  tatraikadeśa ākāśārdo vidyate 'mūrtatvaṃ na paramāṇvādau /	T17MW1PD95844_3440:95	མཐུན་ཕྱོགས་ཀྱི་ཡུལ་ཅིག་ནམ་མཁའ་ལ་ལུས་ཅན་མ་ཡིན་པ་ཉིད་ཡོད་ལ་རྡུལ་ཕྲན
T11bsa066_u:757	 anityaḥ pakṣo 'sya ghaṭasukhādirvipakṣaḥ /  tatraikadeśe sukhādau vidyate 'mūrtatvaṃ na ghaṭādau /	T17MW1PD95844_3440:96	ལ་སོགས་པ་ལ་མེད་དོ། །འདིའི་མི་རྟག་པའི་ཕྱོགས་བུམ་པ་དང་བདེ་བ་ལ་སོགས་པ་ནི་མི་མཐུན་ཕྱོགས་སོ། །དེ་ལ་བདེ་བ་ལ་སོགས་པ་ནི་ལུས་ཅན་མ་ཡིན་ཚཧད་ཚཧད་མ་རིགས་པར་འཇུག་པའི་སྒོ་ཞེས་བྱ་བའི་རབ་ཏུ་བྱེད་པ་བཞུགས
T11bsa066_u:759	 tasmādetadapi sukhākāśasādharmyeṇānaikāntikam /	T17MW1PD95844_3440:99	པ་ཉིད་ཡོད་ལ་བུམ་པ་ལ་མེད་དོ། །དེའི་ཕྱིར་འདི་ཡང་བདེ་བ་དང་ནམ་མཁའ
