src_segmentnr	src_original	tgt_segmentnr	tgt_original
T02mrtvutsu:14	 ābaddhavajraparyaṅkāṃ varadotpaladhāriṇīm // Mvupts_7 //	T02D3496:150a-21	ཆུ་སྐྱེས་དཀར་པོའི་དབུས་གནས་པའི་༎ ཟླ་བའི་གདན་གྱི་སྟེང་དུ་ནི་༎ རྡོ་རྗེ་སྐྱིལ་མོ་ཀྲུང་གིས་བཞུགས་༎ མཆོག་སྦྱིན་དང་ནི་ཨཽཏཔ་ལ་བསྣམས་༎
T02mrtvutsu:15	 śaraccandrakarākārāṃ pṛṣṭhacandrasamāśritām /	T02D3496:150a-25	སྟོན་ཀའི་ཟླ་བ་ལྟ་བུའི་འོད་༎ ཟླ་བའི་སྟེང་དུ་ཡང་དག་བཞུགས་༎
T02mrtvutsu:16	 sarvālaṅkārasampūrṇāṃ ṣoḍaśābdavapuṣmatīm // Mvupts_8 //	T02D3496:150a-27	རྒྱུན་རྣམས་ཐམས་ཅད་ཡོངས་སུ་རྫོགས༎ བཅུ་དྲུག་ལོ་ལོན་ལུས་ཅན་མ་༎
T02mrtvutsu:17	 sarvasaṃbuddhatatputramātaraṃ kāmarūpadhām /	T02D3496:150a-29	སངས་རྒྱས་ཀུན་དང་དེ་ཡི་སྲས་༎
T02mrtvutsu:18	 dhyātvāryatārāṃ hṛdaye tasyāś cakraṃ sitadyuti // Mvupts_9 //	T02D3496:150a-30	ཡུམ་ནི་འདོད་པའི་གཟུགས་འཛིན་མ་༎ འཕགས་མ་སྒྲོལ་མ་སྙིང་གར་བསྒོམ་༎ དེ་ཡི་འཁོར་ལོའི་འོད་ཟེར་དཀར་༎
T02mrtvutsu:19	 aṣṭakoṣṭhakam aṣṭābhir akṣaraiḥ paripūritam /	T02D3496:150a-33	རེའུ་མིག་བརྒྱད་ལ་ཡི་གེ་བརྒྱད་༎ མངོན་པར་ཡོངས་སུ་བསྐོར་གྱུར་ཏེ་༎
T02mrtvutsu:20	 oṃhāvyañjanamadhyasthasādhyanāmādyanābhikam // Mvupts_10 //	T02D3496:150a-35	ཨཨོམ་ཧའ་གསལ་བྱེད་དབུས་གནས་པ་༎ བསྒྲུབ་བྱའི་མིང་ནི་ལྟེ་བར་བྱ་༎
T02mrtvutsu:21	 dhyāyād ekāgracittaḥ san ṣaṇ māsān dṛḍhaniścayaḥ /	T02D3496:150a-37	མཁས་པས་རྩེ་གཅིག་ཡིད་ཀྱིས་ནི་༎ ངེས་པར་བརྟན་པོས་ཟླ་དྲུག་བསྒོམ་༎
T02mrtvutsu:22	 japed akhinnacittaḥ san mantram enaṃ daśākṣaram // Mvupts_11 //	T02D3496:150a-39	ཡི་གེ་བཅུ་ཡི་སྔགས་འདི་ནི་༎ མི་སྐྱོའི་ཡིད་ཀྱིས་བཟླས་པར་བྱ་༎
T02mrtvutsu:23	 oṅkāram ādito dattvā paścāt tāre prayojayet /	T02D3496:150a-41	ཨཨོམ་གྱི་ཡི་གེ་དང་པོར་སྦྱིན་༎
T02mrtvutsu:24	 tuttāre syāt ture paścāt svāhāntaṃ sārvakarmikaḥ // Mvupts_12 //	T02D3496:150a-42	ཕྱི་ནས་ཏའ་རེ་རབ་ཏུ་སྦྱར་༎ ཏུཏཏའ་རེ་ལས་ཏུ་རེ་ཕྱིས་༎
T02mrtvutsu:25	 brahmendraviṣṇucandrārkarudradikpālamanmathaiḥ /	T02D3496:150a-45	ཚངས་དབང་ཁྱབ་འཇུག་ཉི་ཟླ་དང་༎ དྲག་པོ་ཕྱོགས་སྐྱོང་འདོད་ལྷས་ཀྱང་༎
T02mrtvutsu:26	 apy akhaṇḍitaromāgro mṛtyuṃ jayati muktavat // Mvupts_13 //	T02D3496:150a-46	བ་སྤུའི་རྩེ་མོའང་གཅོད་མི་ནུས་༎ འཆི་བདག་ལས་རྒྱལ་གྲོལ་བ་བཞིན་༎
T02mrtvutsu:27	 valīpalitadaurbhāgyavyādhidāridryasaṃkṣayaḥ /  siṃhādyaṣṭamahābhītiduḥkhasaṃdohanāśanam // Mvupts_14 //	T02D3496:150a-49	སེང་གེ་ལ་སོགས་འཇིགས་ཆེན་བརྒྱད་༎ སྡུག་བསྔལ་ཚོགས་༄༡༥༠བ་རྣམས་རབ་ཏུ་འཇོམས་༎
T02mrtvutsu:29	 ayācitānnapānādiharmyavastrādisaṃgamaḥ /  khaḍgāñjanapādalepabhadrakumbhādisiddhayaḥ // Mvupts_15 //	T02D3496:150b-1	བསྐུལ་བ་མེད་པར་གོས་དང་ནི་༎ ཁང་བཟངས་རིན་ཆེན་ལ་སོགས་འཐོབ་༎
