src_segmentnr	src_original	tgt_segmentnr	tgt_original
T05bsu027_u:10	 yaduta avidyāpratyayāḥ saṃskārāḥ /  saṃskārapratyayaṃ vijñānam /	T05D3996:69a-11	འདི་ལྟ་སྟེ་མ་རིག་པའི་རྐྱེན་གྱིས་འདུ་བྱེད་། འདུ་བྱེད་ཀྱི་རྐྱེན་གྱིས་རྣམ་པར་ཤེས་པ་།
T05bsu027_u:12	 vijñānapratyayaṃ nāmarūpam /	T05D3996:69a-13	རྣམ་པར་ཤེས་པའི་རྐྱེན་གྱིས་མིང་དང་གཟུགས་།
T05bsu027_u:13	 nāmarūpapratyayaṃ ṣaḍāyatanam /  ṣaḍāyatanapratyayaḥ sparśaḥ /	T05D3996:69a-14	མིང་དང་གཟུགས་ཀྱི་རྐྱེན་གྱིས་སྐྱེ་མཆེད་དྲུག་། སྐྱེ་མཆེད་དྲུག་གི་རྐྱེན་གྱིས་རེག་པ་།
T05bsu027_u:15	 sparśapratyayā vedanā /  vedanāpratyayā tṛṣṇā /	T05D3996:69a-15	རེག་པའི་རྐྱེན་གྱིས་ཚོར་པ་ཚོར་བའི་རྐྱེན་གྱིས་སྲེད་པ་།
T05bsu027_u:17	 tṛṣṇāpratyayamupādānam /  upādānapratyayo bhavaḥ /	T05D3996:69a-16	སྲེད་པའི་རྐྱེན་གྱིས་ལེན་པ་། ལེན་པའི་རྐྱེན་གྱིས་སྲིད་པ་།
T05bsu027_u:19	 bhavapratyayā jātiḥ /	T05D3996:69a-18	སྲིད་པའི་རྐྱེན་གྱིས་སྐྱེ་བ་།
T05bsu027_u:20	 jātipratyayā jarāmaraṇaśokaparidevaduḥkhadaurmanasyopāyāsāḥ saṃbhavanti /	T05D3996:69a-19	སྐྱེ་བའི་རྐྱེན་གྱིས་རྒ་ཤི་དང་། མྱ་ངན་དང་སྨྲེ་སྔགས་འདོན་པ་དང་། སྡུག་བསྔལ་བ་དང་། ཡིད་མི་བདེ་བ་དང་། འཁྲུག་པ་རྣམས་འབྱུང་བར་འགྱུར་ཏེ་།
T05bsu027_u:21	 evamasya kevalasya mahato duḥkhaskandhasya samudayo bhavati /	T05D3996:69a-20	དེ་ལྟར་ན་སྡུག་བསྔལ་གྱི་ཕུང་པོ་ཆེན་པོ་འདི་འབའ་ཞིག་འབྱུང་བར་འགྱུར་རོ་༎
T05bsu027_u:22	 ayamucyate pratītyasamutpādasyādiḥ //	T05D3996:69a-21	འདི་ནི་རྟེན་ཅིང་འབྲེལ་བར་འབྱུང་བ་དང་པོའོ་ཞེས་བྱའོ་༎
T05bsu027_u:24	 avidyāpratyayāḥ saṃskārāḥ ityavidyā katamā?	T05D3996:69a-24	མ་རིག་པ་གང་ཞེ་ན་།
T05bsu027_u:25	 yat pūrvānte 'jñānam,  aparānte 'jñānam,  pūrvāntāparānte 'jñānam,  adhyātmajñānam,  bahirdhājñānam,  adhyātmabahirdhājñānam,	T05D3996:69a-25	གང་དེ་སྔོན་གྱི་མཐའ་མི་ཤེས་པ་དང་། ཕྱི་མའི་མཐའ་མི་ཤེས་པ་དང་། སྔོན་དང་ཕྱི་མའི་མཐའ་མི་ཤེས་པ་དང་། ནང་མི་ཤེས་པ་དང་། ཕྱི་མི་ཤེས་པ་དང་། ནང་དང་ཕྱི་མི་ཤེས་པ་དང་། ལས་མི་ཤེས་པ་དང་། རྣམ་པར་སྨིན་པ་མི་ཤེས་པ་དང་། ལས་དང་རྣམ་པར་སྨིན་པ་མི་ཤེས་པ་དང་། སངས་རྒྱས་མི་ཤེས་པ་དང་། ཆོས་མི་ཤེས་པ་དང་། དགེ་འདུན་མི་ཤེས་པ་དང་། སྡུག་བསྔལ་མི་ཤེས་པ་དང་། ཀུན་འབྱུང་བ་མི་ཤེས་པ་དང་།
