src_segmentnr	src_original	tgt_segmentnr	tgt_original
T03bsa031_u:1008	 tadanantaraṃ sarvākārajñatākārā ityāha-	T03n1146u_009:762	 tathā coktam |
T03bsa031_u:1012	 trisarvajñatvabhedena mārgasatyānurodhataḥ // Abhis_4.5 //  smṛtyupasthānamārabhya buddhākāraparyantānāṃ hi trisarvajñatāsaṅgṛhītamārgadvāreṇa sarvākārajñatayā sarveṣāmāryapudgalānāṃ saṅgrahaṇena ca yathāsaṃkhyaṃ śrāvakāṇāṃ saptatriṃśat,	T03n1146u_009:765	 tadanantaraṃ sarvākārajñatākārā vaktavyāḥ tatra ca sarvāryapudgalādhikāreṇa trividhasarvajñatākārasaṅgraho bhavati ataḥ sarvajñatāmārgabhedenāha  smṛtyupasthānādibodhipakṣadharmeti |  teṣāmeva bodhipakṣadharmāṇāmanupalabdhitāmupādāya smṛtyupasthānādaya eva pāramitetyarthaḥ |
T03bsa031_u:1007	 samudāyena ṣaṭtriṃśaditi mārgajñatākārāḥ /	T03n1146u_009:761	 samudāyena ṣaṭtriṃśaditi mārgajñatākārāḥ |
T03bsa031_u:1021	 adhigatoṣmādeḥ kṣāntyagradharmaprayoga iti kṣāntyagradharmasvabhāvāḥ śraddhāvīryasmṛtisamādhiprajñābalākārāḥ pañca abhisamayasaṃśleṣamārgaḥ	T03n1146u_009:775	 kṛtacittaparikarmaṇo'  nantaramūṣmamūrdhaprayoga iti tatsvabhāvāḥ śraddhāvīryasmṛtisamādhiprajñendriyākārāḥ pañca samyagbhisamayaprāyogikamārgaḥ,  śraddhendriyādināryamārgasamudāgamāyādhipatibhūtoṣmamūrddhaprayogāt |  adhigatoṣmādeḥ kṣāntyagradharmaprayoga iti tatsvabhāvāḥ śraddhāvīryasmṛtisamādhiprajñābalākārāḥ pañca sarvathābhisamayasaṃśleṣamārgaḥ,  śraddhābalādinā'  nantaraṃ satyaprativedhārthamāśraddhyādivipakṣānabhibhūtakṣāntyāgradharmaprayogāt |
T03bsa031_u:1018	 -utpādanārthaṃ ca hetubhūtavīryātmakāḥ samyakprahāṇākārāścatvāro vyāvasāyikamārgaḥ /  vīryavataścittakarmaṇyatāpādanamiti chandavīryacittamīmāṃsāsamādhiprahāṇasaṃskārasamanvāgatarddhipādākārāścatvāraḥ samādhiparikarmamārgaḥ /  kṛtacittaparikarmaṇo 'nantaramūṣmamūrdhaprayogaḥ iti ūṣmamūrdhasvabhāvāḥ śraddhāvīryasmṛtisamādhiprajñendriyākārāḥ pañca samyagabhisamayaprāyogikamārgaḥ	T03n1146u_009:772	 tathāvaraṇaprahāṇādimukhena vīryārambhāt |  vīryavataścittakarmaṇyatāpādānamiti chandavīryacittamīmāṃsāsamādhiprahāṇasaṃskārasamanvāgatarddhipādākārāścatvāraḥ samādhiparikarmamārgaḥ,  tathā chandādimukhena karmaṇyatāpādanāt |
T03bsa031_u:1017	 tato 'vatīrṇasya vīryamiti utpannānutpannasya akuśalasya kuśalasya ca yathākramaṃ samyakprahāṇānutpādanārthaṃ vardhana (bhūyobhāva)	T03n1146u_009:771	 tato'vatīrṇasya vīryamiti sarvathotpannānutpannasyākuśalasya kuśalasya ca yathākramaṃ prahāṇānutpādanārthaṃ bhūyobhāvotpādanārthaṃ ca hetubhūtavīryātmakāḥ samyak prahāṇākārāścatvāro vyavasāyikamārgaḥ,
T03bsa031_u:1027	 traidhātukapraṇidhānapratipakṣaḥ iti tatsvabhāvā yathākramaṃ śūnyānātmākārasvabhāvaṃ prathamaṃ vimokṣamukham,	T03n1146u_009:789	 śūnyānātmākārasvabhāvaṃ prathamaṃ śūnyatāvimokṣamukhaṃ,  dṛṣṭikṛtapratipakṣaḥ |
T03bsa031_u:1024	 viśuddhanairyāṇikamārga iti śiṣyāṇāṃ sarvajñatāmārgādhiṣṭhānāḥ saptatriṃśadākārā bhavanti /  mārgajñatāyāṃ dṛṣṭikṛtapratipakṣaḥ,	T03n1146u_009:786	 tadevaṃ vastuparīkṣāmārgādi saptavidhaṃ mārgamadhikṛtya sarvajñatāmārgādhiṣṭhānāḥ saptatriṃśadākārā bhavanti |  tadanantaraṃ mārgajñatāmārgabhedānāha |
T03bsa031_u:1023	 parijñātasatyadarśanasya bhāvanāmārgotpāda iti samyagdṛṣṭisaṃkalpavākkarmāntājīvavyāyāmasmṛtisamādhyāryāṣṭāṅgamārgākārā	T03n1146u_009:781	 viditoṣmādicatuṣkasya satyadarśanamārga iti smṛtidharmapravicayavīryaprītiprasrabdhisamādhyupekṣākārāḥ saptabodhyaṅgānyabhisamayamārgaḥ,  tenāditaḥ pratyātmavedyatattvābhisambodhāt |  parijñātasatyadarśanasya bhāvanāmārga iti samyagdṛṣṭisaṃkalpavākkarmāntājīvavyāyāmasmṛtisamādhyāryāṣṭāṅgamārgākārā viśuddhanairyāṇikamārgaḥ,  darśanamārgādūrdhvamanena bhāvanāprahātavyakleśaviśuddhaye niryāṇāt |  ata evaiṣāṃ bodhipakṣadharmāṇāmeṣānupūrvī |
T03bsa031_u:1029	 anityaduḥkhasamudayasatyākārasvabhāvaṃ tṛtīyamityevaṃ trivimokṣamukhākārāstrayaḥ pratipakṣamārgaḥ /	T03n1146u_009:793	 anityaduḥkha samudayasatyākārasvabhāvaṃ tṛtīyamapraṇihitaṃ vimokṣamukhaṃ traidhātukapraṇidhānapratipakṣa iti |  evaṃ trivimokṣamukhākārāstrayaḥ pratipakṣamārgaḥ |
T03bsa031_u:1028	 nirodhamārgasatyākārasvabhāvaṃ dvitīyam,	T03n1146u_009:791	 yaccānimittaṃ nirodho yena cānimittaṃ vikalpāpoḍhena mārgeṇeti kṛtvā nirodhamārgasatyākārasvabhāvaṃ dvitīyamānimittavimokṣamukhaṃ dṛṣṭinimittavikalpapratipakṣaḥ
