src_segmentnr	src_original	tgt_segmentnr	tgt_original
T05nagsaliu:175	 kutreti? rājagṛhe /  ekasmin samaye tu prātaḥ kāle /  kaiścit sārdhamiti?	T05D3985:18a-7	ཚིག་ལེའུར་བྱས་པ་བཤད་པར་བྱ་༎ ཐུབ་པ་རྒྱལ་པོའི་ཁབ་ཀྱི་ནི་༎ བྱ་རྒོད་ཅེས་པའི་རི་བོ་ལ་༎
T05nagsaliu:178	 sārdhatrayodaśaśataiḥ bhikṣubhiḥ bodhisattvaiśca /  kāniti bhikṣūn /	T05D3985:18a-10	དགེ་སློང་མང་དང་བྱང་ཆུབ་སེམས་༎
T05nagsaliu:185	 śālistambaṃ vilokya ca ityādi /  śālistambaṃ vilokya dṛṣṭvā ityarthaḥ /	T05D3985:18a-12	སའ་ལུ་ལྗང་པ་ལ་གཟིགས་ནས་༎
T05nagsaliu:187	 hetupratyayasaṃbhūtam iti hetupratyayajanitam /	T05D3985:18a-13	རྒྱུ་དང་རྐྱེན་ལས་བྱུང་བ་སྟེ་༎ རྒྱུ་དང་རྐྱེན་སྐྱེས་དེ་བཞིན་དུ་༎
T05nagsaliu:188	 tadutpādaka īśvarādiḥ ko 'pi anyo nāstītyabhiprāyaḥ / api coktam -  hetupratyayajaṃ tadvad dvādaśāṅgakramodgatam /	T05D3985:18a-15	ཡན་ལག་བཅུ་གཉིས་རིམ་འབྱུང་བ་༎
T05nagsaliu:195	 pratītyamiti yaḥ paśyet / ityuktam /  hetupratyayābhyāṃ janito dharmaḥ pratītyasamutpādaḥ,  dvādaśāṅgaḥ bhikṣurbhikṣuṇī anyo vā yaḥ kaścit kṛtādikaṃ ahetu-pratikūlahetu-virahitaṃ paśyati, sa	T05D3985:18a-16	གང་གིས་རྟེན་འབྲེལ་ཞེས་མཐོང་བ་༎
T05nagsaliu:198	 dharmaṃ buddhaṃ ca paśyati /	T05D3985:18a-17	ཆོས་དང་སངས་རྒྱས་མཐོང་ངོ་ཞེས་༎
T05nagsaliu:199	 ityuktvā nāyako bhikṣūn tūṣṇīṃ bhāvamavasthitaḥ /	T05D3985:18a-18	དགེ་སློང་རྣམས་ལ་འདི་གསུངས་ནས་༎ འདྲེན་པ་ཅང་མི་གསུང་བར་བཞུགས་༎
T05nagsaliu:205	 bhikṣuḥ śāriputraḥ śrutvā ityuvāca bhikṣuḥ iti - kleśabhañjanād bhikṣuḥ /  śāriputraḥ śrutvā iti tu bhagavataḥ śrutvā /  gatvā maitreyasannidhau tu yatra bodhisattvo maitreyo dine sadāvasthitaḥ,  tatra gatvā,  ubhau śilātale upaviśatām /  athāyuṣmān śāriputro maitreyaṃ bodhisattvametadavocat -	T05D3985:18a-21	། བྱམས་པའི་དྲུང་དུ་སོང་ནས་ནི་༎
T05nagsaliu:212	 tathāgate 'dya maitreya uktyarthaṃ na vibhajya ca /	T05D3985:18a-22	བྱམས་པ་དེང་འདིར་དེ་བཞིན་གཤེགས་༎ འདི་གསུངས་དོན་རྣམས་མ་ཕྱེ་བར་༎
T05nagsaliu:213	 tṛṣṇīṃbhāve sthite cātra tadartho gamyate katham / ityuktam /	T05D3985:18a-25	དེའི་དོན་ཇི་ལྟར་རྟོགས་པར་བྱ་༎
T05nagsaliu:219	 buddhaḥ katamaḥ?  ityādi apṛcchat /  ayameva sūtrakāreṇa sūtrasambandha uktam -  kiṃ pratītyaṃ ca dharmaḥ kaḥ buddho 'pi katamastathā / ityuktam /  pratītyaṃ tu kathaṃ dṛṣṭvā dharmaṃ buddhaṃ ca paśyati /	T05D3985:18a-27	སངས་རྒྱས་ཀྱང་ནི་གང་ཞིག་ཡིན་༎
