src_segmentnr	src_original	tgt_segmentnr	tgt_original
T02narsekou:106	 nirgacchantī viśantīsāsṛṣṭinā viśati kṣitau /  karṇikāt karṇikāmadhye 'vadhūtyā gatirāgatiḥ // Sekoddeśa_52 //	T02D1351:265a-26	ཆུ་ལས་ཀྱང་ནི་ས་སྐྱེས་འགྱུར་༎ འདི་ནི་སེམས་ཅན་རྣམས་འབྱུང་བའོ་༎ ནང་དུ་འབབ་པས་ལས་ཀྱི་ཁམས་འཕེལ་བའི་ཕྱིར་ཡང་ངོ་༎ དེ་ལྟར་ཨཨ་ཝ་དྷའུ་ཏའིར་འགྲོ་བ་དང་འོང་བ་ན་ལྟེ་བ་ནས་ལྟེ་བའི་དབུས་སུ་ཡིན་གྱི་ཡོངས་སུ་ལྷག་པར་འགྱུར་བའི་ཕྱིར་ལ་ལ་ནའ་དག་གི་པདམའི་འདབ་མ་རྣམས་ལ་འགྲོ་བ་དང་འོད་བ་ནི་མ་ཡིན་ནོ་༎
T02narsekou:108	 nābhau guhye ca maṇyabje kāyavākcittavāhinī /  nirgacchantī viśantī sā saṃhārasṛṣṭirūpiṇī // Sekoddeśa_53 //  śaṅkhinī sarvajantūnāmapānānilavāhikā /	T02D1351:265a-31	འོག་ཏུ་ལྟེ་གསང་ནོར་བུའི་ཆུ་སྐྱེས་ལ་། དུང་ཅན་མའི་ལུས་ངག་སེམས་རྣམས་འབབ་པ་ནི་སྙིང་སྟོབས་དང་རྡུལ་དང་མུན་པའི་དབྱེ་བས་ཡོན་ཏན་གསུམ་དང་གཉིས་དང་གཅིག་གི་བདག་ཉིད་སྡུད་པའི་རིམ་པས་འབྱུང་བ་དང་སྐྱེད་པས་འཇུག་པའོ་༎
T02narsekou:112	 prajñopāyāṅgabhāvena ūrdhve savyāvasavyayoḥ /	T02D1351:265b-3	སྟེང་དུ་སྲོག་ལ་ག-ཡས་དང་ག-ཡོན་དག་སྟེ་ག-ཡས་དང་ག-ཡོན་པ་དང་ཤེས་རབ་ཐབས་དང་དངོས་ཡན་ལག་གོ་༎
T02narsekou:113	 adho viṇmūtravāhasya rajaḥśukrapravāhayoḥ // Sekoddeśa_55 //	T02D1351:265b-4	འོག་ཏུ་ཐུར་སེལ་ལ་ག-ཡས་པ་དང་ག-ཡོན་པ་དག་གོ་༎ འོག་དང་སྟེང་དུ་རྡུལ་དང་ཁུ་བ་འབབ་པ་དག་གོ་༎
T02narsekou:114	 caṇḍālī rajaso vāhāt khagamukhā śukravāhataḥ /  ūdhve ṛtau smṛtā strīṇāṃ ḍombī puṃso 'vadhūtikā // Sekoddeśa_56 //	T02D1351:265b-6	བུད་མེད་རྣམས་ཀྱི་དུང་ཅན་མ་ཉིང་རྡུལ་གྱི་དུས་སུ་རྡུལ་འབབ་པའི་ཕྱིར་གཏུམ་མོ་ཞེས་བརྗོད་དེ་དེ་ཉིད་ཁུ་བ་འབབ་པའི་ཕྱིར་མཁའ་འགྲོ་གདོང་མའོ་༎ སྟེང་དུ་བུད་མེད་རྣམས་ཀྱི་ཨཨ་ཝ་དྷའུ་ཏའིའི་དུས་སུ་སྟེ་རྡུལ་གྱི་དུས་སུ་རྡུལ་འབབ་པའི་ཕྱིར་ག-ཡུང་མོ་ཞེས་བརྗོད་དོ་༎ སྐྱེས་བུའི་དུས་སུ་སྟེ་ཁུ་བ་བགྲོད་པའི་དུས་སུ་ཀུན་འདར་མ་ཞེས་བརྗོད་དོ་༎
T02narsekou:116	 vijñānādyaṃ sadā vāme nāḍyāṃ maṇḍalapañcakam /	T02D1351:265b-9	ག-ཡོན་པ་དང་ག-ཡས་པའི་སྣ་བུག་དག་ལ་དཀྱིལ་འཁོར་འཆར་བར་གསུངས་པ་། རྣམ་ཤེས་ལ་སོགས་པ་ལ་སོགས་པའོ་༎
T02narsekou:117	 bhūmyādidakṣiṇe nāḍyāṃ madhye vahati ṣaṣṭhamam // Sekoddeśa_57 //	T02D1351:265b-11	རྣམ་པར་ཤེས་པ་ལ་སོགས་པ་བསྐྱེད་པའི་རིམ་པ་དང་། ས་ལ་སོགས་པ་སྡུད་པའི་རིམ་པས་ཏེ་།
T02narsekou:120	 mūle vāme tataḥ savya ūrdhvemadhye 'nilaḥ kramāt /  ekaikamaṇḍalaṃ daṇḍādbhūmyādyaṃ nāsarandhrayoḥ // Sekoddeśa_59 //	T02D1351:266a-3	། དེ་ལ་གང་གི་ཚེ་ག-ཡས་སུ་གླང་ལ་སོགས་པའི་དུས་སྦྱོར་ལ་རླུང་འབབ་པ་དེའི་ཚེ་རྩ་བ་སྟེ་སྣ་བུག་གི་འོག་གི་ཆ་ལ་སའི་དཀྱིལ་འཁོར་དབྱུ་གུ་གཅིག་འབབ་པོ་༎
T02narsekou:166	 guhyādvajramaṇiṃ yāvat sahajānandamacyutam // Sekoddeśa_81 //	T02D1351:272a-14	འདོད་ཆགས་བྲལ་ལས་ཏེ་ཆགས་པའི་དགའ་བ་དང་བྲལ་བ་ལས་གཙུག་ཏོར་དུ་གནས་པའི་བདེ་བ་སྟེ་ཁུ་བ་གང་ཡིན་པ་དེ་རབ་ཏུ་གནས་པའོ་༎ བདེ་བའི་རྒྱལ་པོ་འདི་ནི་གཙུག་ཏོར་དང་རྡོ་རྗེ་ནོར་བུའི་བར་དུ་ཁྱབ་པའི་ཕྱིར་རབ་ཏུ་མི་གནས་མྱ་ངན་འདས་པ་ཡིན་ནོ་༎ དེ་ཉིད་ཀྱི་ཕྱིར་ཆགས་ཆེན་དང་མི་འགྱུར་བ་ཡང་སྟེ་།
T02narsekou:169	 śukrendūdaya uṣṇīṣe pūrṇā guhye saroruhe /  kalā ṣoḍaśamā yā sā maṇipadme vajramūrdhagā // Sekoddeśa_83 //	T02D1351:272b-3	བཅུ་དྲུག་ཆ་གང་དེ་ནོར་བུའི་༎ པདམ་རྡོ་རྗེའི་རྩེ་མོར་གནས་༎ རྡོ་རྗེའི་རྩེ་མོའི་མཐར་གནས་པར་འགྱུར་རོ་༎
T02narsekou:171	 tadūrdhvaṃ cyutikālaḥ syāt kṛṣṇapratipadāgame /	T02D1351:272b-6	དེ་ལས་སྟེང་དུ་ནག་པོའི་ཚེས་གཅིག་འོངས་པ་ན་སྟེ་ཆགས་བྲལ་རབ་ཏུ་ཞུགས་པའི་དུས་སུ་འགྱུར་ཏེ་འཕོ་བའི་དུས་ཉིད་ནག་པོའི་ཚེ་གཅིག་གོ་ཞེས་པའི་དོན་ཏོ་༎
T02narsekou:172	 ravistūrṇāpadaṃ yāti amāvasyāṃ virāgataḥ // Sekoddeśa_84 //	T02D1351:272b-7	དེ་ནི་འདོད་ཆགས་ཉམས་པའི་ཕྱིར་ནག་པོའི་ཕྱོགས་ཏེ་རྡུལ་གྱི་གཟུགས་ཀྱིས་ཉི་མའི་ཆ་དང་པོ་ནོར་བུའི་རྩེ་མོ་ལའོ་༎ དེ་ནས་འདོད་ཆགས་བྲལ་བས་ཉི་མ་མཛོད་སྤུའི་གནས་དཔྲལ་བར་འགྲོ་སྟེ་གནམ་སྟོང་ངོ་ཞེས་པའི་དོན་ཏོ་༎
T02narsekou:173	 kalā ṣoḍaśamā tasya uṣṇīṣakamale gatā /	T02D1351:272b-9	དེ་ནས་། ཉི་མའི་ཆ་ཤས་བཅུ་དྲུག་མ་༎ གཙུག་ཏོར་པདམར་སོན་པའོ་༎
T02narsekou:174	 naṣṭacandra ihākhyāto viraktī rāgasaukhyataḥ // Sekoddeśa_85 //	T02D1351:272b-12	ཆགས་པའི་བདེ་བ་ལ་ཆགས་བྲལ་ཕྱིར་ཡང་དེ་ཉིད་དོ་༎
