src_segmentnr	src_original	tgt_segmentnr	tgt_original
T07D4094-1:254a-10	བཙུན་པ་གོས་སར་པ་གསེར་གྱི་མདོག་ལྟ་བུ་ཟུང་གཉིས་པོ་འདི་བཅོམ་ལྡན་འདས་ཀྱིས་མནབས་པར་འགྱུར་རོ་ཞས་བཅོམ་ལྡན་འདས་ཀྱི་ཕྱིར་རང་ཉིད་ཀྱིས་བགྱིས་པ་ལགས་ཀྱིས་བཅོམ་ལྡན་འདས་ཐུགས་བརྩེ་བའི་སླད་དུ་འདི་དག་བཞེས་སུ་གསོལ་།	T01n0084_001:0903c08_3	「我本發心，唯為世尊故造此衣，願佛納受，令我長夜得大利樂。
T07D4094-1:254a-11	བཅོམ་ལྡན་འདས་ཀྱིས་ཀྱང་ལན་གཉིས་ལན་གསུམ་དུ་སྐྱེ་དགུའི་བདག་མོ་ཆེན་མོ་གོཨོ་ཏ་མི་ལ་འདི་སྐད་ཅེས་བཀའ་སྩལ་ཏོ་༎	T01n0084_001:0903c09_2	」如是三復慇懃勸請，佛亦如是三復答言：
T07D4094-1:254a-12	གོཨོ་ཏ་མའི་དགེ་འདུན་ལ་ཕུལ་ཅིག་། དགེ་འདུན་ལ་ཕུལ་ན་ང་དང་དགེ་འདུན་གྱིས་ལོངས་སྤྱོད་པ་བྱས་པར་འགྱུར་རོ་༎	T01n0084_001:0903c10_1	「但當平等施諸大眾，所獲勝利與我無異。
T07D4094-1:254a-13	དེའི་ཚེ་ཚེ་དང་ལྡན་པ་ཀུན་དགའ་བོ་བཅོམ་ལྡན་འདས་ཀྱི་རྒྱབ་ལོགས་ན་རླུང་ཡབ་ཐོགས་ཏེ་། བཅོམ་ལྡན་འདས་ལ་རླུང་ཡབ་ག-ཡོབ་ཅིང་འདུག་པར་འགྱུར་ཏོ་༎ དེ་ནས་ཚེ་དང་ལྡན་པ་ཀུན་དགའ་བོས་བཅོམ་ལྡན་འདས་ལ་འདི་སྐད་ཅེས་གསོལ་ཏོ་༎	T01n0084_001:0903c11_2	」是時尊者阿難，侍於佛側見是事已，前白佛言：
T07D4094-1:254a-16	བཙུན་པ་སྐྱེ་དགུའི་བདག་མོ་ཆེན་མོ་གོཨོ་ཏ་མའི་ནི་བཅོམ་ལྡན་འདས་ལ་ཕན་པ་མང་པོ་བྱེད་པ་སྟེ་། བཅོམ་ལྡན་འདས་༄༢༥༤བ་བཙས་མ་ཐག་ཏུ་ཡུམ་སྒྱུ་མ་དུས་ལས་འདས་ཏེ་།	T01n0084_001:0903c11_6	「世尊！ 此摩訶波闍波提苾芻尼，是佛之親，有大恩德，唯佛自知。
T07D4094-1:254a-4	བཅོམ་ལྡན་འདས་གང་ན་བ་བ་དེར་ཉེ་བར་སོང་སྟེ་ཉེ་བར་སོང་ནས་བཅོམ་ལྡན་འདས་ཀྱི་ཞབས་གཉིས་ལ་སྤྱི་བོས་ཕྱག་བྱས་ནས་ཕྱོགས་གཅིག་ཏུ་འདུག་གོ་༎	T01n0084_001:0903c01_14	到佛所已頂禮佛足退住一面，即白佛言：
T07D4094-1:254a-5	ཕྱོགས་གཅིག་ཏུ་འདུག་ནས་སྐྱེ་དགུའི་བདག་མོ་ཆེན་མོས་བཅོམ་ལྡན་འདས་ལ་འདི་སྐད་ཅེས་གསོལ་ཏོ་༎ བཙུན་པ་གོས་སར་པ་གསེར་གྱི་མདོག་ལྟ་བུ་ཟུང་འདི་གཉིས་བཅོམ་ལྡན་འདས་ཀྱིས་མནབས་པར་འགྱུར་རོ་ཞེས་བཅོམ་ལྡན་འདས་ཀྱི་ཕྱིར་རང་ཉིད་ཀྱིས་བགྱིས་པ་ལགས་ཀྱིས་། འདི་དག་བཅོམ་ལྡན་འདས་ཀྱིས་ཐུགས་རྩེ་བའི་སླད་དུ་བཞེས་སུ་གསོལ་༎	T01n0084_001:0903c01_18	「世尊！ 此新㲲衣我自手作，奉上世尊，惟願納受，令我長夜得大利樂。 」爾時佛告摩訶波闍波提：
T07D4094-1:254a-8	གོཨོ་ཏ་མའི་འདི་དག་དགེ་འདུན་ལ་ཕུལ་ཅིག་། དགེ་འདུན་ལ་ཕུལ་ན་ང་དང་དགེ་འདུན་གྱིས་ལོངས་སྤྱད་པ་བྱས་པར་འགྱུར་རོ་༎	T01n0084_001:0903c05_16	「汝可持此㲲衣施諸大眾，所獲勝利同供養我等無有異。
T07D4094-1:254a-9	ལན་གཉིས་ལན་གསུམ་དུ་བཅོམ་ལྡན་འདས་ལ་སྐྱེ་དགུའི་བདག་མོ་ཆེན་མོས་འདི་སྐད་ཅེས་གསོལ་ཏོ་༎	T01n0084_001:0903c06_14	」是時摩訶波闍波提苾芻尼，重白佛言：
T07D4094-1:254b-1	རང་གི་ནུ་མ་བསྣུན་ཅིང་གསོས་ཆེར་བསྐྱེད་པ་ལགས་ཀྱིས་། བཅོམ་ལྡན་འདས་ཐུགས་བརྩེ་བར་དགོངས་ཏེ་གོས་སར་པ་གསེར་གྱི་མདོག་ལྟ་བུ་ཟུང་གཉིས་པོ་འདི་སྐྱེ་དགུའི་བདག་མོ་ཆེན་མོ་ལས་བཞེས་སུ་གསོལ་།	T01n0084_001:0903c14_2	此所奉衣，佛為納受，今正是時，令摩訶波闍波提於長夜中得大利樂。
T07D4094-1:254b-3	ཀུན་དགའ་བོ་དེ་དེ་བཞིན་ཏེ་།	T01n0084_001:0903c14_6	」佛言： 「阿難！
