src_segmentnr	src_original	tgt_segmentnr	tgt_original
T06abhsubhu:2375	 (Abhidh-s-bh 84) vyāvasāyiko mārgaḥ samyakprahāṇāni,  tathā sarvāṇi vastūni parīkṣyānenāvaraṇaprahāṇāya vīryārambhāt /	T03D3787:124b-1	དེ་ལྟར་དངོས་པོ་ཡོངས་སུ་བརྟགས་ནས་དེས་བརྩོན་འགྲུས་རྩོམ་པའི་ཕྱིར་རོ་༎
T06abhsubhu:2377	 samādhiparikarmamārga ṛddhipādāḥ,	T03D3787:124b-2	ཏིང་ངེ་འཛིན་ཡོངས་སུ་སྦྱོང་བའི་ལམ་རྫུ་འཕྲུལ་གྱི་རྐང་པ་ནི་།
T06abhsubhu:2378	 tathāpariśodhitāvaraṇasyānena chandavīryacittamīmāṃsāmukhaiḥ samādheḥ karmaṇyatāpādanāt /	T03D3787:124b-3	རྫུ་འཕྲུལ་གྱི་རྐང་བའི་རྣམ་པས་འདུན་པ་ཡང་བརྩོན་འགྲུས་དང་སེམས་དང་དཔྱོད་པ་དམིགས་སུ་མེད་པའི་ཕྱིར་རོ་ཞེས་གང་གསུངས་པ་ཡིན་ཏེ་། དེ་ལྟར་སྒྲིབ་པ་ཡོངས་སུ་སྦྱངས་པ་ནི་འདུན་པ་ལ་སོགས་པའི་སྒོ་ནས་དེས་སེམས་ལས་སུ་རུང་བ་ཉིད་རྫོགས་པར་བྱེད་པའི་ཕྱིར་རོ་༎
T06abhsubhu:2379	 abhisamayaprayogiko mārga indriyāṇi,	T03D3787:124b-5	མངོན་པར་རྟོགས་པར་སྦྱོར་བར་བྱེད་པའི་ལམ་དབང་པོ་རྣམས་ནི་།
T06abhsubhu:2380	 tathākṛtasamādhiparikarmaṇo 'nenāryamārgasamudāgamāyādhipatibhūtoṣmagatordhvaprayogāt /	T03D3787:124b-6	དབང་པོའི་རྣམ་པས་དད་པ་ལ་སོགས་པ་དམིགས་སུ་མེད་པའི་ཕྱིར་རོ་ཞེས་བྱ་བ་གང་གསུངས་པ་ཡིན་ཏེ་། དེ་ལྟར་ཏིང་ངེ་འཛིན་ཡོངས་སུ་སྦྱང་བ་བྱས་པ་ན་དེས་འཕགས་པའི་ལམ་ཡང་དག་པར་འགྲུབ་པ་ལ་བདག་པོར་གྱུར་པ་དྲོ་བར་གྱུར་བ་དང་རྩེ་མོ་ལ་སྦྱོར་བའི་ཕྱིར་རོ་༎
T06abhsubhu:2381	 abhisamayaśliṣṭo mārgo balāni,	T03D3787:124b-8	མངོན་པར་རྟོགས་པ་དང་། འབྲེལ་བའི་ལམ་སྟོབས་རྣམས་ནི་།
T06abhsubhu:2382	 tathādhipatyaprāptasyānenā[na]ntaraṃ satyaprativedhāyāśraddhādivipakṣānabhibhūtakṣāntyagradharmaprayogāt /	T03D3787:124b-9	སྟོབས་ཀྱི་རྣམ་པས་སྟོབས་ལྔ་དམིགས་སུ་མེད་པའི་ཕྱིར་རོ་ཞེས་གང་གསུངས་པ་ཡིན་ཏེ་། དེ་ལྟར་དབང་ཐོབ་པ་ནི་དེས་དེ་མ་ཐག་ཏུ་བདེན་པ་རྟོགས་པར་བྱ་བའི་ཕྱིར་མ་དད་པ་ལ་སོགས་པ་མི་མཐུན་པའི་ཕྱོགས་ཟིལ་གྱིས་གནོན་པ་བཟོད་པ་དང་ཆོས་ཀྱི་མཆོག་ལ་རབ་ཏུ་སྦྱོར་བའི་ཕྱིར་རོ་༎
T06abhsubhu:2383	 abhisamayamārgo bodhyaṅgāni,	T03D3787:124b-11	མངོན་པར་རྟོགས་པའི་ལམ་བྱང་ཆུབ་ཀྱི་ཡན་ལག་རྣམས་ནི་།
T06abhsubhu:2384	 tenāditaḥ pratyātmaṃ tattvābhisaṃbodhāt /	T03D3787:124b-12	བྱང་ཆུབ་ཀྱི་ཡན་ལག་གི་རྣམ་པས་བྱང་ཆུབ་ཀྱི་ཡན་ལག་བདུན་དམིགས་སུ་མེད་པའི་ཕྱིར་རོ་ཞེས་གང་གསུངས་པ་ཡིན་ཏེ་། དེས་དང་པོར་དེ་ཁོ་ན་སོ་སོར་རྟོག་པའི་ཕྱིར་རོ་༎
T06abhsubhu:2385	 viśuddhinairyāṇiko mārga āryāṣṭāṅgo mārgaḥ,	T03D3787:124b-14	རྣམ་པར་དག་པར་ངེས་པར་འབྱིན་པའི་འཕགས་པའི་ལམ་ཡན་ལག་བརྒྱད་ནི་།
T06abhsubhu:2386	 tadūrdhvaṃ tena bhāvanāprahātavyakleśaprahāṇāya viśuddhaye niryāṇāditi /	T03D3787:124b-15	ལམ་གྱི་རྣམ་པས་རབ་འབྱོར་འཕགས་པའི་ལམ་ཡན་ལག་བརྒྱད་དམིགས་སུ་མེད་པའི་ཕྱིར་རོ་ཞེས་གང་གསུངས་པ་ཡིན་ཏེ་། དེའི་གོང་དུ་དེས་བསྒོམས་པས་སྤང་བར་བྱ་བའི་ཉོན་མོངས་པ་རྣམ་པར་དག་པར་བྱ་བའི་ཕྱིར་ངེས་པར་འབྱུང་བའི་ཕྱིར་རོ་༎
T06abhsubhu:3716	 eṣāṃ punarvyavasthānam,  tadyathā arhan bhikṣuḥ kṣīṇāsravaḥ grāmaṃ piṇḍāya carannekadā caṇḍena hastinā sārgha samāgacchati /	T03D3787:126b-4	དགེ་སློང་དགྲ་བཅོམ་པ་ཟག་པ་ཟད་པ་གྲོང་དུ་བསོད་སྙོམས་ལ་རྒྱུ་བ་ན་།
