src_segmentnr	src_original	tgt_segmentnr	tgt_original
K10dbsu1-4u:11	 idaṃ dvitīyaṃ tathāgatabalaṃ yena balena pūrvavat* /	K01D0006-2_H0006-2:37a-2	ལྷ་དེའི་སྟོབ་ས་གསུམ་པ་ལགས་ཏེ་། སྟོབས་དེ་དང་ལྡན་པས་དེ་ཁྱུ་མཆོག་གི་གནས་རླབས་པོ་ཆེ་ཞལ་གྱིས་འཆེ་ཞིང་ཚངས་པའི་འཁོར་ལོ་སྐོར་བར་མཛད་།
K10dbsu1-4u:14	 DbSū(1) 4. punar aparaṃ tathāgataḥ parasatvānām indriyaparāparatāṃ yathābhūtaṃ prajānāti  yat tathāgataḥ parasatvānām indriyaparāparatāṃ yathābhūtaṃ prajānāti /	K01D0006-2_H0006-2:37a-5	ལྷ་། གཞན་ཡང་དེས་སེམས་ཅན་གཞན་རྣམས་དང༏་གང་ཟག་གཞན་རྣམས་ཀྱི་དབང་པོ་མཆོག་དང་། མཆོག་མ་ཡིན་པ་ཉིད་ཡང་དག་པ་ཇི་ལྟ་བ་བཞིན་དུ་རབ་ཏུ་མཁྱེན་ཏོ་༎
K10dbsu1-4u:151	 hetuto vastuto vipākataś ca yathābhūtaṃ prajānāti idaṃ dvitīyaṃ tathāgatabalaṃ yena balena pūrvavat*  DbSū(3) 15.3a punar aparaṃ tathāgato dhyānavimokṣasamādhisamāpattīnāṃ saṃkleśavyavadānavyavasthānaviśuddhin yathābhūtaṃ prajānāti	K01D0006-2_H0006-2:36b-9	ལྷ་། གཞན་ཡང་དེས་བསམ་གཏན་དང་། རྣམ་པར་ཐར་པ་དང་། ཏིང་ངེ་འཛིན་དང་། སྙོམས་པར་འཇུག་པ་རྣམས་ཀྱིས་ཀུན་ནས་ཉོན་མོངས་པ་དང་། རྣམ་པར་བྱང་བ་རྣམ་པར་གཞག་པ་དང་། རྣམ་པར་དག་པ་ཡང་དག་པ་ཇི་ལྟ་བ་བཞིན་དུ་རབ་ཏུ་མཁྱེན་ཏོ་༎ དེས་བསམ་གཏན་དང་། རྣམ་པར་ཐར་པ་དང་། ཏིང་ངེ་འཛིན་དང་། སྙོམས་པར་འཇུག་པ་རྣམས་ཀྱི་ཀུན་ནས་ཉོན་མོངས་པ་དང་། རྣམ་པར་བྱང་བ་དང་། རྣམ་པར་དག་པ་ཡང་༄༣༧ཨ་༌༎ དག་པ་ཇི་ལྟ་བ་བཞིན་དུ་རབ་ཏུ་མཁྱེན་པ་གང་ལགས་པ་འདི་ནི་།
K10dbsu1-4u:153	 DbSū(3) 15.3b yat tathāgato yāvad idaṃ tṛtīyaṃ tathāgatabalaṃ yena balena pūrvavat*	K01D0006-2_H0006-2:37a-2	ལྷ་དེའི་སྟོབ་ས་གསུམ་པ་ལགས་ཏེ་། སྟོབས་དེ་དང་ལྡན་པས་དེ་ཁྱུ་མཆོག་གི་གནས་རླབས་པོ་ཆེ་ཞལ་གྱིས་འཆེ་ཞིང་ཚངས་པའི་འཁོར་ལོ་སྐོར་བར་མཛད་། འཁོར་གྱི་ནང་དུ་སེང་གེའི་སྒྲ་ཡང་དག་པར་སྒྲོགས་པར་མཛད་དོ་༎
K10dbsu1-4u:154	 DbSū(3) 15.4a punar aparaṃ tathāgataḥ parasatvānām indriyaparāvaratāṃ yathābhūtaṃ prajānāti /	K01D0006-2_H0006-2:37a-5	ལྷ་། གཞན་ཡང་དེས་སེམས་ཅན་གཞན་རྣམས་དང༏་གང་ཟག་གཞན་རྣམས་ཀྱི་དབང་པོ་མཆོག་དང་། མཆོག་མ་ཡིན་པ་ཉིད་ཡང་དག་པ་ཇི་ལྟ་བ་བཞིན་དུ་རབ་ཏུ་མཁྱེན་ཏོ་༎
K10dbsu1-4u:155	 DbSū(3) 15.4b yat tathāgataḥ parasatvānāṃ yāvad idaṃ caturthaṃ tathāgatabalaṃ yena balena pūrvavat*	K01D0006-2_H0006-2:37a-7	དེའི་སྟོབས་བཞི་པ་ལགས་ཏེ་། སྟོབས་དེ་དང་ལྡན་པས་དེ་ཁྱུ་མཆོག་གི་གནས་རླབས་པོ་ཆེ་ཞལ་གྱིས་འཆེ་ཞིང་ཚངས་པའི་འཁོར་ལོ་སྐོར་བར་མཛད་། འཁོར་གྱི་ནང་དུ་སེང་གེའི་སྒྲ་ཡང་དག་པར་སྒྲོགས་པར་མཛད་དོ་༎
K10dbsu1-4u:156	 DbSū(3) 15.5a punar aparaṃ tathāgataḥ parasatvānāṃ nānādhimuktitāṃ yathābhūtaṃ prajānāti	K01D0006-2_H0006-2:37a-10	ལྷ་། གཞན་ཡང་དེས་སེམས་ཅན་གཞན་རྣམས་དང་། གང་ཟག་གཞན་རྣམས་ཀྱི་མོས་པ་སྣ་ཚོགས་ཉིད་ཡང་དག་པ་ཇི་ལྟ་བ་བཞིན་དུ་རབ་ཏུ་མཁྱེན་ཏོ་༎ དེས་སེམས་ཅན་གཞན་རྣམས་དང༏་གང་ཟག་གཞན་རྣམས་ཀྱི་མོས་པ་སྣ་ཚོགས་ཉིད་ཡང་དག་པ་ཇི་ལྟ་བ་བཞིན་དུ་རབ་ཏུ་མཁྱེན་པ་གང་ལགས་པ་འདི་ནི་།
K10dbsu1-4u:157	 DbSū(3) 15.5b yat tathāgataḥ parasatvānāṃ nānādhimuktitāṃ yathābhūtaṃ prajānāti idaṃ pañcamaṃ tathāgatabalaṃ pūrvavat*	K01D0006-2_H0006-2:37a-12	ལྷ་། དེའི་སྟོབས་ལྔ་པ་ལགས་ཏེ་། སྟོབས་དེ་དང་ལྡན་༄༣༧བ་པས་དེ་ཁྱུ་མཆོག་གི་གནས་རླབས་པོ་ཆེ་ཞལ་གྱིས་འཆེ་ཞིང་ཚངས་པའི་འཁོར་ལོ་སྐོར་བར་མཛད་།
K10dbsu1-4u:158	 DbSū(3) 15.6a punar aparaṃ tathāgato nānādhātukaṃ lokam anekadhātukaṃ yathābhūtaṃ prajānāti /	K01D0006-2_H0006-2:37b-1	འཁོར་གྱི་ནང་དུ་སེང་གེའི་སྒྲ་ཡང་དག་པར་སྒྲོགས་པར་མཛད་དོ་༎ ལྷ་། གཞན་ཡང་དེས་འཇིག་རྟེན་གྱི་ཁམས་སྣ་ཚོགས་པ་དང་། ཁམས་དུ་མ་པའོ་ཞེས་བགྱི་བ་ཡང་དག་པ་ཇི་ལྟ་བ་བཞིན་དུ་རབ་ཏུ་མཁྱེན་ཏོ་༎ དེས་འཇིག་རྟེན་གྱི་ཁམས་སྣ་ཚོགས་པ་དང་། ཁམས་དུ་མ་པའོ་ཞེས་བྱ་བར་ཡང་དག་པ་ཇི་ལྟ་བ་བཞིན་དུ་རབ་ཏུ་མཁྱེན་པ་གང་ལགས་པ་འདི་ནི་།
K10dbsu1-4u:159	 DbSū(3) 15.6b yat tathāgato nānādhātukaṃ lokam anekadhātukaṃ yathābhūtaṃ prajānāti idaṃ ṣaṣṭhaṃ tathāgatabalaṃ pūrvavat*	K01D0006-2_H0006-2:37b-4	ལྷ་དེའི་སྟོབས་དྲུག་པ་ལགས་ཏེ་། སྟོབས་དེ་དང་ལྡན་པས་དེ་ཁྱུ་མཆོག་གི་གནས་རླབས་པོ་ཆེ་ཞལ་གྱིས་འཆེ་ཞིང་ཚངས་པའི་འཁོར་ལོ་སྐོར་བར་མཛད་། འཁོར་གྱི་ནང་དུ་སེང་གེའི་སྒྲ་ཡང་དག་པར་སྒྲོགས་པར་མཛད་དོ་༎
